Idx, x, y, duration
0,954,480,100
1,623,523,358
2,610,136,475
3,471,476,541
0,287,400,150
1,188,384,108
2,427,305,75
3,464,200,75
4,507,183,116
5,510,139,83
6,508,191,167
7,359,217,67
8,351,178,266
9,392,169,325
10,600,117,525
0,690,55,241
1,738,360,350
2,467,257,316
3,379,542,258
4,422,331,258
5,523,251,316
6,638,284,266
7,891,317,375
8,721,299,225
9,578,392,741
10,575,417,666
11,786,276,441
12,669,289,833
0,546,155,67
1,435,344,308
2,612,345,591
3,226,274,208
4,183,300,616
5,627,334,266
6,647,580,575
7,599,312,391
8,798,325,225
9,639,322,624
10,589,354,325
11,640,94,849
0,379,329,316
1,251,158,316
2,468,333,258
3,629,293,608
4,634,183,67
5,605,293,183
6,569,308,67
7,569,272,50
8,568,242,83
9,568,285,100
10,563,203,67
11,562,286,175
12,331,221,75
13,565,265,142
0,989,83,50
1,834,13,75
2,672,358,50
3,683,150,67
4,425,282,58
5,435,246,50
6,376,215,183
7,381,273,50
8,639,298,142
9,639,249,50
10,628,297,158
11,558,362,416
12,473,410,300
13,581,331,92
14,619,317,50
15,645,245,100
16,656,284,150
17,674,192,83
18,862,299,100
19,907,333,175
20,818,578,150
21,812,534,125
22,868,497,83
23,900,388,50
24,405,407,108
25,197,178,158
26,188,248,67
27,179,179,67
28,182,221,250
29,198,126,100
30,195,66,125
31,185,196,225
32,373,142,308
0,529,169,25
1,668,228,192
2,599,364,67
3,582,322,216
4,550,363,67
5,733,241,58
6,624,279,75
7,662,480,8
8,649,553,425
9,763,349,250
10,947,345,316
0,451,356,8
1,580,312,8
2,247,134,8
3,731,227,8
4,573,118,8
0,397,309,1041
1,269,138,1041
2,659,279,58
3,642,358,225
4,609,457,525
5,498,333,799
6,587,471,1033
7,393,126,233
8,596,424,749
0,557,359,233
1,607,344,758
2,826,394,50
3,863,409,266
4,778,394,666
5,395,348,675
6,543,357,100
0,369,493,8
1,628,290,9
0,618,376,8
1,457,390,58
2,252,314,158
0,459,235,8
1,481,541,83
2,467,257,142
3,580,279,216
4,519,505,375
5,616,472,383
6,593,272,300
7,123,179,575
8,142,332,225
9,580,337,316
0,580,442,283
1,452,271,283
2,568,311,291
3,762,342,266
4,615,445,92
5,631,404,100
6,656,318,300
7,611,412,133
8,627,275,216
9,772,295,208
10,624,306,191
11,405,273,225
12,570,313,191
13,357,288,475
