Idx, x, y, duration
0,392,383,150
0,602,244,8
1,382,244,25
0,581,299,8
1,397,282,333
2,549,303,183
0,542,283,8
1,539,298,33
2,554,296,8
3,580,275,466
4,397,269,8
5,417,308,233
6,537,439,258
7,538,301,133
8,409,282,633
0,574,305,8
1,638,269,42
2,683,244,8
0,641,551,450
1,513,382,450
2,391,449,67
3,406,495,67
4,381,374,166
5,378,352,67
6,394,395,58
7,374,358,516
8,504,440,167
9,548,337,8
10,409,266,316
11,374,322,600
0,562,203,17
1,402,253,8
2,445,244,8
3,492,279,175
4,567,315,674
0,494,370,308
1,366,201,308
2,474,291,175
3,437,306,50
4,354,312,750
5,377,305,500
6,433,581,108
0,668,477,475
1,540,308,475
2,423,264,783
3,39,196,283
0,856,490,625
1,728,321,625
2,486,526,233
3,442,362,167
4,381,298,441
5,240,269,58
6,364,286,450
7,307,318,333
8,119,245,566
0,648,377,167
1,679,413,100
2,489,275,217
3,382,298,100
4,386,320,525
5,489,320,217
6,537,307,1116
0,346,215,167
1,306,266,183
2,414,290,575
3,240,330,117
4,237,327,50
5,160,546,100
6,575,296,75
7,387,260,333
8,424,284,150
9,232,270,142
0,384,382,966
1,256,213,966
2,395,269,591
3,526,303,300
4,407,264,259
5,501,210,183
6,379,255,458
7,503,242,475
8,368,278,525
