Idx, x, y, duration
0,739,726,117
0,498,584,108
1,533,521,17
2,874,568,266
3,822,551,266
4,673,605,58
5,499,622,42
6,486,606,17
7,505,597,67
0,296,450,8
1,518,488,208
2,473,523,158
0,830,527,8
0,686,517,183
1,487,384,291
2,538,557,383
3,556,512,67
4,538,570,75
5,791,601,83
6,751,624,108
7,792,562,50
8,757,620,108
9,779,585,75
10,890,521,133
11,877,518,208
12,428,382,316
13,545,522,83
14,523,559,183
0,521,524,141
1,215,299,8
2,587,567,9
3,894,411,8
0,573,460,8
1,437,431,333
2,337,459,225
3,54,567,108
4,26,514,83
5,70,538,150
6,278,578,159
7,269,615,92
0,681,266,325
1,553,138,325
2,534,519,1124
3,537,519,200
4,511,627,117
5,512,618,75
6,453,597,266
7,235,467,283
8,263,376,400
0,421,537,58
1,473,596,217
2,447,559,433
3,501,561,650
4,714,571,591
5,408,454,216
6,447,568,291
7,514,630,350
0,383,482,216
1,464,548,650
2,490,711,641
3,111,613,633
4,146,574,516
5,518,524,600
0,548,456,8
1,474,503,17
2,510,523,391
3,512,686,83
4,388,419,525
0,315,226,100
1,456,195,233
2,419,491,408
3,494,388,441
4,343,289,67
5,320,232,58
6,333,286,300
7,277,318,508
8,214,141,308
9,163,156,466
