Idx, x, y, duration
0,372,462,1241
1,326,445,216
2,492,390,75
3,588,371,200
4,311,435,175
5,348,316,50
6,360,482,8
7,389,330,158
0,468,283,167
1,376,353,175
2,305,438,700
3,409,445,350
4,801,376,308
5,425,469,233
6,349,402,416
7,395,275,1174
0,633,387,716
1,505,190,716
2,399,290,200
3,359,337,500
4,341,390,675
5,439,334,849
6,517,322,1182
0,642,396,408
1,514,199,408
2,480,304,175
3,364,384,383
4,515,271,200
5,370,418,216
6,897,333,641
7,352,414,200
8,307,456,283
9,406,457,150
10,410,341,325
0,508,446,433
1,380,249,433
2,413,318,183
3,349,399,67
4,311,425,574
5,388,303,108
0,695,435,716
1,567,238,716
2,463,341,217
3,412,343,108
4,414,409,41
5,366,455,558
6,369,307,75
7,426,296,524
8,444,203,50
9,423,307,1416
0,326,289,8
1,394,319,117
2,334,441,275
3,420,455,949
4,469,354,75
5,402,347,415
6,401,423,350
7,408,412,125
0,469,266,50
1,341,69,50
2,403,148,58
3,494,246,100
4,483,283,117
5,412,297,75
6,396,339,83
7,396,282,75
8,341,372,375
9,319,403,100
10,501,233,58
11,486,280,58
12,407,184,142
13,350,271,17
0,671,403,616
1,543,206,616
2,545,164,166
3,414,296,183
4,297,398,891
5,274,426,550
6,304,400,1407
0,615,579,300
1,487,382,300
2,520,319,167
3,436,293,175
4,338,375,250
5,321,414,258
6,445,250,799
7,386,268,558
8,354,285,92
9,370,285,108
10,443,275,125
0,465,368,50
1,326,432,8
2,477,301,191
3,446,333,108
4,645,227,50
5,614,289,42
6,577,312,225
7,439,291,158
8,441,288,8
9,571,285,33
0,366,223,191
1,415,249,83
2,415,289,208
3,374,380,466
4,346,446,183
5,350,393,50
6,340,433,175
7,386,439,250
8,390,380,67
9,387,444,250
10,386,402,58
11,414,439,125
12,404,306,799
