Idx, x, y, duration
0,392,550,8
1,150,516,8
2,140,550,8
3,110,455,50
4,170,488,117
5,193,531,242
6,196,520,67
7,49,377,58
8,34,367,67
0,169,538,17
1,330,389,42
2,285,291,183
3,457,486,983
0,544,652,17
0,795,357,241
1,667,240,241
2,654,209,150
3,547,416,125
4,424,581,17
5,456,583,108
6,411,566,83
7,120,429,75
8,134,437,8
9,90,416,91
10,478,357,150
11,309,449,158
12,177,502,42
13,206,500,100
14,78,404,42
0,484,513,8
1,495,492,100
2,663,473,83
0,242,410,425
1,209,555,458
2,301,677,433
3,445,518,192
4,66,419,283
0,644,541,125
1,516,424,125
2,461,220,408
3,618,268,450
4,152,415,225
5,84,406,191
6,790,328,616
7,467,456,358
8,323,556,117
9,327,542,142
10,295,590,50
11,249,584,50
12,296,582,133
0,594,301,17
1,573,317,150
2,574,558,42
0,968,550,466
1,840,433,466
2,630,380,258
3,441,609,450
4,193,487,250
5,131,430,666
6,712,193,125
7,421,549,150
8,418,609,141
9,532,453,83
0,550,222,33
1,560,234,125
2,302,504,83
3,196,445,125
4,398,544,308
5,692,627,333
6,342,552,192
7,371,498,33
8,680,258,167
