Idx, x, y, duration
0,44,428,216
1,280,484,400
2,392,324,358
3,464,501,83
4,461,554,42
5,518,551,8
0,522,485,225
1,424,551,450
2,262,365,483
3,406,573,108
4,502,556,566
5,305,585,383
0,460,419,808
1,320,556,325
2,344,643,308
3,320,743,741
4,383,711,308
5,380,667,799
6,462,678,125
0,485,675,616
1,323,530,675
2,384,559,516
3,341,677,175
4,320,728,566
5,615,988,17
6,641,927,150
7,397,567,774
0,103,320,325
1,273,424,175
2,336,561,191
3,383,659,225
4,366,710,50
5,364,717,216
6,323,761,275
7,393,573,175
0,363,536,175
1,341,511,8
2,367,653,92
3,368,583,192
4,336,726,17
5,322,727,100
6,358,692,33
7,306,724,250
0,473,293,333
1,446,318,92
2,343,520,558
3,313,450,250
4,392,314,291
5,346,257,92
6,200,76,133
7,165,208,266
8,71,401,58
9,71,754,283
10,571,766,17
0,492,397,283
1,536,367,92
2,508,388,166
3,380,503,50
4,325,523,67
5,372,507,108
6,295,528,333
7,306,523,200
8,315,728,125
9,336,700,141
10,375,672,142
11,491,474,67
12,460,519,150
13,328,644,216
14,441,520,150
15,368,572,58
16,433,538,141
17,513,495,108
18,490,525,358
0,324,674,416
1,23,674,416
2,317,493,75
3,333,433,67
4,328,484,150
5,413,531,366
6,384,656,258
7,313,711,1716
8,434,533,291
0,502,383,233
1,201,383,233
2,477,469,433
3,344,524,100
4,343,529,117
5,282,613,58
6,489,527,92
7,296,513,208
8,458,339,233
0,524,463,342
1,223,463,342
2,331,476,283
3,364,542,117
4,312,548,42
5,308,541,125
6,432,526,8
7,519,548,8
8,525,533,33
0,597,846,125
1,296,846,125
2,323,427,158
3,335,465,117
4,380,558,241
5,378,467,58
6,382,563,250
7,502,430,83
8,489,538,516
9,400,626,1008
10,389,665,125
11,386,625,266
