Idx, x, y, duration
0,620,355,699
1,183,155,233
2,103,125,325
3,716,490,266
4,644,462,192
5,651,372,300
6,563,401,1282
0,757,382,308
1,565,374,409
2,612,390,499
3,221,453,100
4,213,397,67
5,214,451,58
6,169,500,316
7,603,296,217
8,603,347,316
9,584,521,125
10,607,442,42
11,635,363,217
12,627,416,224
13,644,369,92
0,665,365,466
1,537,141,466
2,612,367,225
3,607,363,142
4,147,160,125
5,137,82,75
6,153,84,58
7,160,142,50
8,636,270,283
9,566,304,441
10,604,248,200
11,600,294,92
0,634,362,50
1,632,574,83
0,507,199,8
1,507,173,100
2,576,332,83
3,566,357,150
4,811,305,50
5,973,72,8
0,591,333,8
1,659,303,50
2,121,129,8
3,604,402,42
0,766,362,341
1,430,58,275
2,642,320,408
3,586,385,1024
4,585,293,283
5,167,133,233
6,111,111,275
7,551,406,500
0,583,362,8
1,563,397,8
2,560,308,75
3,565,308,8
0,672,263,8
1,661,329,325
0,635,365,900
1,507,141,900
2,537,316,425
3,290,373,58
4,524,343,908
5,533,291,42
6,537,241,283
7,597,231,258
0,613,330,117
1,613,345,8
0,536,416,83
1,577,404,325
2,607,360,316
3,659,360,275
4,657,367,75
5,641,368,8
6,655,365,8
7,634,364,8
0,584,325,58
1,626,336,441
2,840,502,241
3,585,320,233
4,140,135,283
5,88,110,225
6,561,314,83
7,608,321,100
8,612,313,8
9,629,334,8
0,620,521,17
1,615,423,475
2,659,250,350
3,481,507,150
4,612,373,216
5,625,306,1174
