Idx, x, y, duration
0,129,293,8
0,458,156,42
1,327,158,42
2,273,129,150
3,216,151,183
4,756,267,67
5,755,219,8
6,769,221,100
7,904,346,358
8,790,224,92
0,889,285,8
1,870,286,50
2,857,270,92
3,539,377,8
4,323,249,8
5,358,247,175
6,368,247,8
7,364,261,8
0,591,274,233
1,596,265,42
2,542,376,366
3,790,274,67
4,790,260,117
5,807,330,58
6,843,400,242
7,869,324,508
8,307,335,333
9,402,321,274
0,245,290,566
1,561,412,8
2,576,368,125
3,838,294,283
4,529,165,75
5,510,165,133
6,277,251,1399
0,387,674,350
1,259,546,350
2,297,385,433
3,405,269,258
4,895,301,516
5,910,234,383
6,375,301,375
7,338,262,283
8,365,555,267
0,700,179,58
1,703,280,8
2,417,304,150
3,343,280,241
4,148,260,366
5,407,257,342
6,883,274,258
7,786,264,308
8,829,151,500
9,267,299,117
10,244,261,58
11,264,312,575
0,332,234,8
0,354,416,400
1,226,288,400
2,420,328,100
3,430,329,241
4,338,310,358
5,646,330,408
6,733,292,225
7,467,131,341
8,450,189,283
9,433,275,441
10,801,326,92
0,499,404,383
1,571,327,308
2,356,236,391
3,330,199,400
4,394,429,258
5,323,501,408
6,549,416,241
7,632,434,225
8,845,306,167
9,850,267,50
10,890,287,458
0,391,303,216
1,623,309,267
2,489,399,217
3,348,300,508
4,350,248,367
5,586,242,225
6,356,256,308
0,559,273,8
