Idx, x, y, duration
0,221,248,491
1,93,120,491
2,102,68,183
3,455,380,383
4,528,501,441
5,488,503,375
6,535,645,741
7,533,488,258
8,578,501,433
9,683,519,358
10,845,727,675
11,497,560,525
12,516,619,67
0,315,302,275
1,509,521,583
2,530,684,258
3,541,737,458
4,172,490,291
5,225,372,233
6,551,485,117
7,488,516,425
8,177,293,400
9,369,388,133
0,706,468,1832
1,578,340,1832
2,559,510,291
3,635,348,4264
0,816,576,166
1,665,478,133
2,832,339,142
3,638,530,258
4,491,528,325
5,453,547,750
6,250,537,166
7,439,535,67
8,450,499,67
9,600,552,1074
10,695,550,50
11,676,514,117
12,665,577,233
0,811,277,316
1,683,149,316
2,590,401,158
3,518,491,175
4,436,496,808
5,635,494,675
6,645,433,58
7,548,529,550
8,513,604,192
9,543,554,100
10,537,480,92
11,525,588,67
12,518,378,100
13,492,456,233
14,509,495,133
15,584,474,158
16,626,487,325
17,548,490,700
18,554,448,100
19,418,407,67
20,414,444,125
0,472,363,141
1,536,493,225
2,472,493,250
3,332,467,83
4,224,412,50
5,187,328,108
6,517,262,50
7,529,317,117
8,482,282,58
9,466,343,58
10,401,253,241
11,187,409,250
12,223,433,67
13,242,510,275
14,159,576,191
15,453,249,67
16,542,476,42
17,501,493,325
18,543,343,308
19,423,333,133
0,597,301,58
1,477,400,8
2,510,465,75
3,516,517,200
4,525,326,225
5,218,366,100
6,241,409,266
7,288,489,67
8,323,500,341
9,860,515,217
10,865,470,141
11,756,550,250
12,428,391,208
13,415,293,83
14,475,264,125
15,505,299,225
16,615,383,525
17,469,315,83
18,456,387,200
19,211,338,117
20,211,374,216
21,229,334,67
22,135,508,59
0,766,303,150
1,638,175,150
2,719,243,142
3,550,473,167
4,469,463,142
5,517,493,125
6,382,425,8
7,266,410,142
8,490,379,75
9,556,464,8
10,707,282,341
11,539,446,8
0,143,116,83
1,468,456,333
2,450,544,316
0,345,754,333
1,217,626,333
2,434,399,566
3,477,568,258
4,424,505,683
5,125,443,350
6,538,522,267
7,531,695,625
8,481,556,508
9,267,490,325
10,414,364,83
11,424,317,333
12,167,351,242
13,519,356,233
0,495,651,8
1,63,594,58
2,274,621,8
3,267,615,117
4,510,643,225
5,334,401,108
6,102,391,233
7,338,430,117
8,481,550,133
9,502,544,8
10,538,664,8
11,533,663,8
12,555,715,75
13,42,652,8
14,191,594,158
15,206,598,150
16,429,499,91
17,166,391,108
18,21,382,100
0,867,532,125
1,739,404,125
2,565,289,25
0,453,200,8
1,541,569,158
2,481,534,108
3,467,524,100
4,523,601,75
5,580,313,125
6,536,509,8
0,411,490,283
1,283,362,283
2,445,470,233
3,519,574,266
4,492,495,291
5,579,502,258
6,492,611,325
7,456,485,350
8,541,485,50
9,612,442,8
10,608,478,100
11,267,520,341
12,249,387,241
13,477,477,283
