Idx, x, y, duration
0,304,360,225
1,633,283,250
2,577,106,1291
0,487,327,291
1,607,180,233
2,581,249,308
3,586,64,416
4,181,201,1024
5,585,173,316
6,566,250,108
7,564,209,375
8,570,261,275
9,409,304,250
10,394,185,816
0,714,546,3006
1,684,163,250
2,648,207,575
3,653,55,1782
4,509,333,1940
0,684,559,383
1,549,182,192
2,513,197,67
3,576,153,67
4,615,179,116
5,583,256,883
6,850,230,891
7,807,345,525
8,825,193,558
9,726,210,275
10,594,252,583
11,593,210,50
12,335,149,58
13,301,193,100
14,250,156,200
0,648,351,524
1,520,181,524
2,526,268,108
3,542,223,67
4,542,259,50
5,550,220,1241
6,205,207,250
7,137,191,283
8,212,201,241
9,247,187,358
10,566,215,1149
11,634,276,258
12,637,320,50
13,586,276,183
14,557,230,458
0,550,312,116
1,535,237,58
2,590,347,17
3,586,406,67
4,599,310,141
5,531,276,8
0,603,91,133
1,578,190,500
2,844,179,216
3,829,82,92
4,829,31,267
5,276,296,42
6,280,420,83
7,472,378,33
8,441,435,42
9,614,303,92
10,626,229,133
11,611,148,216
12,264,46,50
13,135,98,67
14,161,178,92
15,213,198,125
16,237,233,67
0,302,37,8
1,598,127,8
2,632,74,75
3,626,11,158
4,716,256,8
5,618,500,83
6,662,553,75
7,597,133,25
8,609,47,142
9,252,74,166
10,213,288,92
11,565,259,67
0,134,65,308
0,402,147,241
1,333,255,167
2,618,227,658
3,497,227,200
0,512,149,8
1,632,327,58
2,585,293,8
0,200,250,75
1,192,255,50
2,135,236,50
3,132,236,75
4,135,250,58
5,99,222,8
6,95,225,8
7,147,242,8
8,579,263,8
0,636,457,558
1,508,287,558
2,578,206,183
3,601,53,633
4,233,39,658
5,176,169,658
6,233,172,50
7,669,126,117
8,608,61,450
0,833,613,425
1,705,443,425
2,575,231,408
3,250,231,325
4,558,230,191
5,581,261,75
6,750,211,292
7,515,362,266
