Idx, x, y, duration
0,406,779,83
1,431,320,83
2,445,266,75
3,359,292,158
0,565,501,408
1,395,459,192
2,387,260,83
3,358,307,133
4,368,361,50
5,401,402,58
6,371,335,83
7,406,346,75
8,312,683,308
9,314,861,341
10,278,916,341
11,347,691,84
12,366,733,124
13,357,673,75
14,316,810,483
0,488,700,475
1,232,700,475
2,322,665,241
3,371,293,591
4,327,813,533
5,353,733,541
6,342,491,175
7,370,290,891
0,560,445,583
1,379,378,216
2,362,312,108
3,343,417,425
4,365,646,350
5,322,875,308
6,291,927,475
0,543,237,233
1,287,237,233
2,371,300,333
3,329,439,425
4,374,663,241
5,355,816,283
6,314,920,350
7,374,302,858
8,490,390,158
0,592,390,416
1,336,390,416
2,345,341,67
3,349,386,266
4,386,292,466
5,378,639,600
6,398,293,1016
7,360,312,141
0,464,279,75
1,371,358,125
2,363,303,391
3,327,869,142
4,298,888,50
5,304,997,258
6,216,276,391
7,388,241,50
8,519,166,191
9,584,49,408
10,423,473,117
0,516,749,358
1,737,740,191
2,405,468,125
3,411,368,75
4,377,270,50
5,382,346,50
6,367,308,458
7,398,200,58
8,372,287,233
9,314,401,475
10,352,313,500
11,382,243,58
12,369,285,325
13,382,247,208
0,721,444,616
1,465,444,616
2,607,533,167
3,401,386,141
4,371,313,516
5,333,392,516
6,391,470,333
7,412,434,383
8,365,299,1133
0,694,128,283
1,438,128,283
2,377,308,591
3,361,671,158
4,332,412,1416
5,326,721,366
6,371,753,250
0,626,584,225
1,370,584,225
2,413,288,8
3,362,405,142
4,369,402,233
5,298,300,8
6,365,426,350
0,715,438,433
1,459,438,433
2,385,327,183
3,391,401,75
4,371,301,483
5,359,250,42
6,367,299,191
7,327,630,258
8,341,803,550
9,349,652,125
10,365,610,92
11,338,584,42
12,320,794,333
