Idx, x, y, duration
0,480,373,158
1,528,318,233
2,180,306,75
3,179,302,75
4,111,243,250
5,229,281,208
6,198,335,100
7,559,304,183
0,720,249,491
1,592,121,491
2,479,291,225
3,184,310,150
4,333,232,125
5,122,263,200
6,63,270,58
7,38,214,50
8,65,248,200
9,563,316,191
10,526,324,766
11,887,474,216
12,866,514,75
13,526,297,616
0,797,724,466
1,669,596,466
2,541,487,183
3,518,350,258
4,471,387,225
5,509,339,325
6,227,306,216
7,175,329,308
8,71,271,333
9,198,316,366
10,66,268,566
0,533,383,266
1,405,255,266
2,504,368,749
3,270,341,200
4,197,316,408
5,102,268,117
6,399,189,150
7,506,341,375
8,459,363,191
9,427,152,158
0,712,578,533
1,584,450,533
2,475,374,391
3,221,327,550
4,77,278,525
5,236,315,350
6,574,325,241
7,529,329,358
8,463,379,341
0,147,50,8
1,312,264,142
2,201,286,75
3,70,291,191
4,347,325,233
5,536,370,616
6,637,587,192
0,381,284,325
1,253,156,325
2,514,391,67
3,506,379,391
4,224,351,83
5,199,345,42
6,71,303,117
7,62,258,217
8,578,199,366
9,795,435,100
10,576,403,42
11,536,397,50
0,486,365,133
1,531,304,283
2,499,350,83
3,243,310,150
4,506,322,625
5,529,295,92
6,847,468,75
7,899,451,50
8,870,500,150
9,823,510,150
10,569,314,166
0,635,714,516
1,318,622,117
2,317,661,108
3,459,351,92
4,462,386,158
5,514,342,433
6,195,325,108
7,172,293,58
8,47,302,275
9,58,264,1607
0,789,609,333
1,661,481,333
2,509,363,117
3,466,391,175
4,175,289,58
5,93,259,233
6,304,296,58
7,585,327,541
0,624,464,8
1,546,471,75
2,517,435,8
3,526,428,83
4,512,436,8
5,569,425,25
6,508,455,8
7,496,461,83
8,584,395,8
0,509,422,233
1,381,294,233
2,491,398,233
3,519,353,683
4,772,354,283
5,826,347,308
6,836,538,275
7,813,371,142
8,188,299,175
9,91,298,575
