Idx, x, y, duration
0,555,538,283
1,427,412,283
2,547,246,133
3,579,296,142
4,565,319,142
5,748,347,192
6,748,239,8
7,631,256,8
8,588,251,83
0,776,323,158
1,554,329,783
2,387,354,258
3,585,323,491
4,574,524,400
5,572,590,50
6,506,249,233
7,465,130,191
8,414,96,366
0,556,368,175
1,559,378,2773
0,564,626,383
1,436,500,383
2,549,345,683
3,642,444,208
4,694,386,400
5,543,351,550
6,400,454,83
7,391,501,666
0,615,360,1349
1,487,234,1349
2,538,321,2440
3,633,411,633
0,479,416,183
1,351,290,183
2,540,306,283
3,564,376,191
4,663,553,316
5,612,613,191
6,622,573,375
7,598,379,167
8,571,286,175
9,575,290,283
0,383,511,641
1,255,385,641
2,512,338,841
3,482,287,433
4,516,317,708
5,519,277,500
6,555,303,167
0,528,583,242
1,529,277,100
2,542,344,591
3,477,363,400
4,443,372,100
5,446,423,50
6,448,404,225
7,564,595,533
8,497,506,1016
0,664,509,974
1,536,383,974
2,687,398,383
3,519,579,250
4,544,390,508
5,614,306,58
6,827,357,408
7,711,408,158
0,765,409,142
1,637,283,142
2,669,259,75
3,613,309,275
4,552,319,83
5,557,277,83
6,543,374,67
7,561,323,83
8,536,377,200
9,561,323,66
10,552,388,108
11,631,399,75
12,609,429,133
13,616,374,75
14,606,431,108
15,612,385,100
16,557,391,67
17,539,341,108
18,557,291,58
19,530,338,458
20,573,304,75
21,524,357,408
0,654,552,300
1,526,426,300
2,548,347,1307
3,493,424,350
4,451,442,550
5,477,350,350
0,685,424,3198
1,557,298,3198
2,678,326,58
3,625,323,67
4,544,306,200
5,548,342,1249
0,503,383,33
1,512,341,8
2,506,375,8
3,576,336,84
4,517,366,225
5,520,389,8
6,579,392,33
7,517,406,17
8,531,394,308
0,561,352,816
