Idx, x, y, duration
0,746,516,308
1,618,425,308
2,451,348,217
3,503,347,133
4,821,436,491
5,528,468,266
6,255,447,283
7,163,445,275
8,494,384,316
9,689,452,333
10,631,431,233
0,731,555,675
1,603,464,675
2,645,400,216
3,428,350,333
4,371,302,50
5,312,305,241
6,367,296,225
7,370,387,191
8,612,402,192
9,831,425,116
10,797,453,400
11,833,405,8
12,792,488,391
13,821,514,75
14,807,476,216
0,518,328,425
1,390,237,425
2,465,301,83
3,445,336,108
4,400,590,116
5,399,612,42
6,445,696,375
7,436,588,50
8,488,340,133
9,867,415,67
10,826,418,341
11,541,412,416
12,348,295,125
13,379,326,67
14,381,291,58
15,421,269,383
0,1020,526,275
1,892,435,275
2,487,406,225
3,456,291,358
4,456,354,250
5,805,424,458
6,793,490,416
7,775,442,275
8,589,584,208
9,389,643,225
10,273,675,117
0,488,363,92
1,563,547,50
2,408,698,8
3,375,699,100
4,417,515,67
5,485,379,42
6,752,302,42
0,482,303,8
1,440,377,8
2,468,399,191
3,505,372,100
4,517,307,491
5,751,495,100
6,763,455,158
7,566,413,258
8,745,422,250
9,669,405,8
0,562,415,117
1,522,417,158
2,337,547,67
3,367,576,308
0,546,406,891
1,418,315,891
2,613,380,83
3,621,335,67
4,616,377,167
5,493,266,408
6,794,399,358
7,773,485,400
8,442,610,650
9,364,762,308
10,378,133,183
11,347,97,458
0,665,354,83
1,611,324,75
2,495,265,425
3,340,350,799
4,446,357,300
5,708,384,233
6,800,396,483
7,823,433,108
8,384,340,533
0,815,486,125
1,687,395,125
2,630,385,92
3,567,301,166
4,506,328,133
5,512,284,58
6,499,334,133
7,744,361,175
8,703,395,141
9,480,367,308
10,710,402,133
11,761,324,50
12,722,403,67
13,760,418,142
14,810,380,133
15,502,370,75
16,541,343,483
17,509,355,208
18,450,287,91
0,391,126,25
1,521,4,8
2,525,205,150
3,383,528,83
4,382,526,275
5,388,529,8
6,371,528,58
7,368,514,8
8,488,293,17
9,588,407,8
0,911,432,108
1,783,341,108
2,530,379,233
3,400,548,75
4,521,180,92
5,472,127,341
0,234,386,483
1,106,295,483
2,415,279,325
3,405,260,716
4,527,298,142
5,935,419,225
6,803,437,391
7,763,469,200
8,364,685,316
9,406,594,425
0,657,586,4438
1,529,495,4438
2,428,400,583
3,423,616,233
4,440,584,375
5,463,327,650
6,723,441,391
7,799,422,141
