Idx, x, y, duration
0,582,547,541
1,454,378,541
2,374,355,491
3,613,521,208
4,684,544,183
5,679,505,458
6,697,413,583
7,696,477,358
8,753,473,883
0,362,533,183
1,538,484,50
2,479,434,183
3,374,361,375
4,682,440,208
5,378,348,208
6,372,340,100
7,567,482,67
0,549,577,283
1,421,408,283
2,603,452,266
3,376,332,2215
4,400,371,300
0,741,299,366
1,613,130,366
2,432,327,191
3,387,337,258
4,869,428,425
5,615,544,258
6,423,375,258
7,376,314,583
8,580,535,358
9,668,546,533
0,460,438,50
1,353,385,541
2,519,540,100
3,524,539,83
4,375,372,100
5,373,368,175
0,556,408,83
1,361,355,641
2,502,377,167
3,499,429,17
0,781,677,350
1,653,508,350
2,644,505,142
3,384,358,683
4,553,179,1183
5,463,211,83
6,470,446,108
7,468,392,8
8,204,674,383
0,619,510,908
1,491,341,908
2,489,305,67
3,480,352,141
4,387,334,167
5,322,345,67
6,388,304,117
7,359,335,58
8,365,288,67
9,376,325,100
10,387,278,225
11,375,317,508
12,369,330,516
13,358,280,67
14,371,323,183
15,361,257,50
16,374,308,425
0,883,336,117
1,755,167,117
2,702,228,216
3,522,344,383
4,392,321,275
5,373,377,75
6,396,284,67
7,379,317,250
8,511,413,791
9,547,424,783
10,489,425,341
0,573,521,1066
1,445,352,1066
2,566,376,291
3,380,304,791
4,668,392,317
5,781,23,100
6,773,62,133
7,520,147,150
8,475,425,125
9,487,410,300
0,380,352,8
1,513,385,8
2,583,342,17
3,600,349,92
4,487,381,8
5,597,347,116
6,612,364,8
7,629,332,8
0,576,465,67
1,568,370,100
2,405,372,275
3,500,415,150
4,502,379,158
5,591,222,250
6,365,403,42
7,375,463,475
8,372,498,117
9,368,462,75
10,391,433,258
11,395,380,67
12,399,416,133
13,452,396,225
14,450,336,50
15,448,414,150
