Idx, x, y, duration
0,436,383,8
1,439,369,8
0,663,416,200
1,608,402,67
2,696,522,25
3,26,120,8
4,509,479,67
0,546,494,75
1,485,451,67
2,348,365,108
3,354,288,100
4,459,246,558
5,380,363,217
6,628,596,83
7,380,555,83
0,435,412,142
1,711,521,292
2,688,605,300
3,902,263,58
4,346,284,383
0,306,248,400
0,85,400,183
1,395,386,67
2,394,360,17
3,122,237,8
4,125,267,167
5,101,244,59
6,285,534,17
7,303,525,8
0,880,463,291
1,752,335,291
2,732,83,241
3,475,343,383
4,411,405,541
5,182,314,266
6,142,250,225
7,555,281,566
8,585,335,991
0,477,216,33
1,462,513,100
2,459,481,200
3,487,333,341
4,689,477,233
5,716,526,433
6,508,225,208
7,532,194,17
8,525,223,8
9,225,254,58
0,110,280,275
1,199,308,150
2,633,272,242
3,615,303,183
0,43,164,92
1,135,296,125
2,148,299,92
3,488,447,100
4,706,500,216
5,710,601,92
6,559,428,92
7,560,430,441
8,663,259,516
0,720,349,591
1,592,221,591
2,650,482,100
3,671,514,133
4,674,613,799
5,303,330,200
6,290,207,158
7,368,308,508
8,706,303,383
0,74,385,92
1,262,415,8
