Idx, x, y, duration
0,926,385,508
1,798,257,508
2,647,359,358
3,604,428,392
4,658,491,58
5,639,415,300
6,546,399,316
7,565,365,100
8,536,366,383
9,564,397,225
10,580,357,92
11,604,406,516
0,446,600,575
1,318,472,575
2,520,430,325
3,616,432,749
4,527,386,441
5,561,399,275
6,628,426,724
0,645,519,1182
1,517,391,1182
2,572,367,383
3,599,417,550
4,554,394,1449
5,585,435,641
0,568,290,358
1,440,162,358
2,576,342,191
3,637,395,341
4,557,388,466
5,608,402,208
6,691,446,283
7,638,435,799
8,801,434,466
9,775,303,416
0,528,291,250
1,556,319,8
0,548,334,50
1,420,206,50
2,458,209,258
3,508,409,175
4,292,578,217
5,560,444,316
6,614,427,383
7,769,427,83
8,794,362,67
9,778,423,150
10,556,408,200
11,80,279,391
12,48,73,483
13,562,147,50
0,859,507,533
1,731,379,533
2,598,440,250
3,537,427,716
4,623,456,400
5,618,480,50
6,523,539,342
7,606,468,216
8,509,412,283
9,180,353,75
0,565,506,117
1,437,378,117
2,529,465,92
3,540,380,200
4,487,418,83
5,482,366,58
0,452,622,208
1,324,494,208
2,619,258,217
3,569,390,358
4,525,381,275
5,593,442,266
6,595,406,67
7,589,448,666
8,618,408,58
9,586,460,1241
0,707,503,8
0,266,340,658
1,138,212,658
2,524,330,258
3,594,418,1632
4,554,351,400
5,254,268,416
6,651,280,108
7,613,297,441
0,706,321,8
1,500,391,158
2,584,419,183
3,533,411,183
4,521,389,42
5,544,393,83
6,583,371,117
7,560,376,1124
0,592,531,550
1,464,403,550
2,583,356,50
3,632,411,225
4,683,434,216
5,667,509,275
6,664,435,116
7,519,461,175
8,516,407,341
9,548,359,83
10,545,417,300
11,603,437,50
