Idx, x, y, duration
0,467,413,8
1,411,406,708
2,619,371,250
3,591,349,441
4,605,277,83
5,527,312,116
6,749,278,125
7,413,358,142
0,788,455,350
1,660,286,350
2,411,377,550
3,650,326,266
4,237,369,608
5,539,336,533
6,794,379,333
7,519,362,242
8,410,392,333
0,430,350,75
1,525,376,167
2,385,394,300
3,338,397,375
4,495,366,92
5,631,276,75
6,519,370,325
7,571,342,266
8,625,325,92
9,537,351,158
10,398,405,649
0,711,603,266
1,583,434,266
2,427,355,333
3,375,404,508
4,434,368,308
5,328,410,1141
6,319,584,192
7,278,586,625
0,658,514,650
1,530,345,650
2,405,370,1158
3,470,372,541
4,522,356,1341
0,401,452,75
1,398,468,150
2,457,392,216
3,310,415,241
4,223,406,300
5,514,418,233
6,421,408,533
7,212,444,250
8,565,372,233
9,424,411,416
10,357,418,525
0,466,387,158
1,397,403,633
2,778,436,25
0,611,452,366
1,483,283,366
2,382,369,616
3,368,334,83
4,197,348,208
5,175,308,75
6,178,343,133
7,332,399,308
8,398,417,716
9,512,346,308
10,549,363,167
11,700,119,175
0,509,467,566
1,381,298,566
2,568,336,241
3,521,356,341
4,481,314,108
5,467,364,67
6,471,317,216
7,477,160,67
8,461,316,166
9,544,346,233
10,502,348,616
11,505,299,67
12,444,322,183
13,527,347,441
0,366,425,416
1,238,256,416
2,377,362,616
3,549,331,749
4,548,370,491
5,711,341,516
6,792,416,341
0,632,629,83
1,504,460,83
2,391,396,108
3,466,394,375
4,398,381,350
5,593,297,291
6,358,367,92
7,385,366,316
8,298,536,92
0,433,355,50
1,424,351,58
2,405,380,183
3,545,403,8
4,584,382,42
5,780,376,58
6,566,407,92
0,832,607,491
1,341,342,225
2,457,373,108
3,451,321,67
4,401,382,258
5,561,353,583
6,558,111,92
7,558,184,83
8,587,233,366
9,554,321,558
10,540,274,100
11,529,317,283
