Idx, x, y, duration
0,697,585,283
1,512,489,375
2,318,427,275
3,556,785,566
4,391,696,175
5,409,604,50
6,392,687,150
7,384,572,666
8,254,556,358
9,307,426,550
0,687,553,2149
1,431,553,2149
2,392,510,1815
0,478,277,391
1,222,277,391
2,377,490,267
3,418,375,200
4,311,428,841
5,616,425,433
6,470,636,450
7,338,391,242
8,304,433,583
0,336,519,175
1,383,665,50
2,651,286,366
3,423,522,200
4,511,105,42
5,495,152,191
6,410,562,625
0,603,325,8
1,536,446,50
2,313,445,92
3,291,388,58
4,293,448,66
5,286,379,142
6,300,415,75
7,481,252,125
8,523,136,133
9,469,335,50
10,414,239,433
11,592,542,108
12,408,231,283
13,444,112,75
14,432,185,58
15,632,272,341
0,525,620,841
1,487,654,633
2,275,465,300
3,312,449,866
0,517,421,267
1,606,440,416
2,591,481,225
3,86,421,8
0,266,478,117
1,246,520,150
2,251,341,358
3,260,392,466
0,662,525,1049
1,406,525,1049
2,467,523,50
3,355,629,258
4,428,483,516
5,498,475,58
0,617,424,117
1,361,424,117
2,100,441,250
3,285,450,67
4,301,435,92
5,315,308,216
6,150,305,150
7,398,751,216
8,399,712,8
9,396,709,8
10,284,488,242
0,766,327,175
1,510,327,175
2,465,195,75
3,517,217,216
4,523,293,200
5,375,248,241
6,370,180,58
7,384,256,67
8,470,153,350
9,554,195,266
10,613,321,283
11,627,248,50
12,449,152,167
