Idx, x, y, duration
0,622,244,142
1,685,253,275
2,837,290,75
0,707,428,566
1,579,258,566
2,533,225,299
3,650,330,250
4,799,267,350
5,670,151,267
6,821,249,274
7,872,301,324
8,656,341,858
0,456,315,358
1,328,145,358
2,409,243,75
3,399,278,233
4,586,259,325
5,840,308,358
6,412,322,233
7,297,243,225
8,338,153,383
9,479,224,1008
0,815,517,841
1,687,347,841
2,547,280,192
3,544,294,92
4,761,301,500
5,679,326,366
6,612,270,475
0,712,416,583
1,584,246,583
2,762,261,83
0,555,253,291
1,841,331,475
2,965,385,1449
3,634,301,700
0,474,358,117
1,581,289,292
2,833,318,275
3,843,356,325
4,110,342,67
5,23,334,516
6,426,292,242
7,620,314,133
0,636,536,308
1,508,366,308
2,788,300,117
3,642,239,58
4,687,198,133
5,753,251,50
6,730,287,108
7,830,295,92
8,846,242,92
9,841,268,150
10,691,307,158
11,705,258,58
12,468,268,358
13,822,285,466
14,805,318,266
0,710,443,8302
1,582,273,8302
0,306,227,258
1,178,57,258
2,377,208,208
3,531,335,350
4,781,334,258
5,608,301,408
6,738,287,191
7,613,265,575
8,501,295,341
9,603,266,233
0,660,428,25
1,660,419,208
2,645,432,8
3,854,339,8
4,805,348,83
5,638,343,250
6,617,353,8
7,637,337,58
0,614,612,316
1,486,442,316
2,526,354,266
3,615,310,108
4,611,345,350
5,544,194,83
6,529,258,150
7,548,294,150
8,569,290,208
9,539,335,450
10,611,346,108
11,619,301,150
12,488,350,258
