Idx, x, y, duration
0,789,567,641
1,661,395,641
2,659,227,408
3,633,415,42
4,624,300,391
5,767,290,175
6,792,254,50
7,773,309,175
8,670,212,125
9,650,175,67
10,630,133,58
11,628,191,424
12,532,365,208
13,444,431,50
14,478,391,58
15,474,492,275
0,439,494,191
1,642,282,283
2,617,209,216
3,679,579,216
4,832,602,200
5,861,502,1291
6,724,478,208
0,456,411,441
1,328,239,441
2,579,254,217
3,615,204,1607
4,743,299,1357
0,717,314,8
1,688,199,67
2,634,371,92
3,647,378,33
4,655,329,50
5,627,384,41
6,681,312,17
7,630,390,8
8,803,458,8
0,595,206,333
1,616,165,458
2,524,162,491
3,515,159,158
4,505,160,8
0,555,240,366
1,427,68,366
2,599,306,475
3,499,602,308
4,368,514,217
5,154,455,375
6,225,391,408
7,279,325,1532
0,670,292,350
1,370,249,283
2,703,615,75
3,539,425,83
4,296,180,42
0,543,318,183
1,631,183,58
2,583,189,958
3,627,183,225
4,788,242,108
5,729,246,216
6,655,176,67
7,625,206,183
8,559,200,341
9,518,200,67
10,553,193,100
0,520,573,2898
1,392,401,2898
2,639,237,2215
3,407,566,824
0,574,522,92
1,446,350,92
2,728,531,92
3,664,274,67
4,672,285,533
5,435,290,125
6,824,411,8
0,568,573,8
0,504,303,508
1,376,131,508
2,650,294,100
3,673,266,58
4,652,295,550
5,675,267,58
6,658,305,83
7,614,203,42
8,626,244,208
9,649,200,83
10,619,250,108
11,587,136,83
12,594,207,924
13,605,173,67
14,588,213,67
