Idx, x, y, duration
0,625,696,583
1,601,531,675
2,577,646,108
3,69,331,316
4,114,286,400
5,653,742,508
6,425,634,283
7,289,529,441
8,200,117,67
0,734,499,941
1,606,412,941
2,703,485,233
3,706,427,67
4,702,477,400
5,692,529,258
6,433,231,67
7,377,240,75
0,673,506,341
1,545,419,341
2,443,195,167
3,744,575,217
4,626,749,8
5,232,193,300
6,135,165,183
7,312,120,258
8,84,104,83
9,463,52,8
10,483,210,17
0,131,193,8
1,103,116,8
2,579,512,8
3,682,541,67
4,775,666,8
5,749,657,8
6,686,663,25
7,677,108,17
8,335,41,50
0,518,49,116
1,552,87,75
2,228,91,308
3,276,135,108
4,80,44,67
5,121,96,267
0,175,186,17
1,306,122,25
0,470,351,508
1,193,172,358
2,267,111,366
3,725,704,491
4,637,715,300
5,468,538,416
6,271,499,441
0,738,478,916
1,610,391,916
2,703,468,158
3,309,165,183
4,305,171,75
5,282,486,100
6,757,708,100
7,177,182,33
8,140,87,8
9,162,118,217
10,340,156,92
11,426,263,8
12,703,470,8
0,552,485,8
1,613,309,33
2,339,150,250
3,88,168,383
4,151,219,192
5,631,175,242
6,691,318,142
0,609,311,300
1,408,105,275
2,229,106,333
3,185,116,350
4,51,98,300
5,504,57,633
6,235,214,292
7,135,255,233
8,389,189,216
0,444,273,183
1,601,371,42
2,324,73,8
0,322,129,33
1,324,134,8
0,1006,570,441
1,878,483,441
2,650,354,225
3,383,158,799
4,552,392,308
5,761,738,75
6,707,739,50
7,271,231,8
8,237,126,325
9,617,336,83
10,660,366,117
0,500,748,375
1,372,661,375
2,245,388,308
3,607,444,250
4,828,176,433
5,533,11,508
6,279,130,25
7,277,96,8
