Idx, x, y, duration
0,559,305,42
1,639,354,275
2,508,310,233
3,401,335,433
4,330,360,633
5,625,388,325
6,586,342,433
7,793,298,450
0,463,473,216
1,335,304,216
2,543,337,267
3,311,375,58
4,435,354,283
5,500,347,208
6,549,340,1074
7,417,442,300
8,343,460,275
9,335,420,341
0,526,345,58
1,349,359,208
2,418,375,341
3,546,340,525
4,291,554,291
5,207,551,233
6,289,576,433
7,312,553,8
8,294,588,8
9,289,576,8
0,504,457,8
1,381,375,75
2,435,242,175
3,698,357,8
4,390,198,17
5,383,162,25
6,343,383,208
0,113,543,708
1,349,368,242
2,492,379,400
3,421,377,291
4,344,376,341
5,639,264,125
0,828,453,491
1,700,284,491
2,533,366,541
3,386,444,175
4,231,335,8
0,991,614,1074
1,863,445,1074
2,613,457,233
3,446,293,325
4,348,359,1083
5,411,360,533
6,418,277,400
0,420,539,241
1,292,370,241
2,305,473,67
3,390,431,125
4,513,403,158
5,416,386,275
6,347,420,192
7,283,659,17
8,584,288,175
9,824,167,208
10,916,187,67
11,509,382,333
0,560,194,191
1,501,327,225
2,370,365,58
3,375,343,108
4,381,289,433
5,455,421,216
0,776,684,1058
1,648,515,1058
2,396,312,400
3,411,437,8
4,461,193,175
5,981,37,258
0,463,557,8
1,329,469,258
0,444,468,100
1,461,343,250
2,384,354,283
3,589,340,358
4,537,323,142
5,576,300,50
6,554,343,258
7,444,551,50
8,219,526,258
9,363,391,216
0,565,539,308
1,437,370,308
2,484,329,166
3,491,259,50
4,483,327,191
5,582,323,358
6,735,375,375
7,560,319,183
8,589,276,58
9,564,323,117
10,533,348,208
11,380,467,225
12,268,565,308
13,217,377,283
14,157,419,258
