Idx, x, y, duration
0,661,448,475
1,533,320,475
2,625,313,250
3,876,332,408
4,211,484,883
5,120,260,117
6,85,244,258
7,226,266,200
8,614,303,633
0,711,471,433
1,583,343,433
2,603,288,183
3,159,456,67
4,149,414,158
5,192,444,333
6,117,195,83
7,96,228,133
8,55,178,133
9,211,198,192
10,852,254,183
11,876,288,258
12,593,257,350
13,612,214,83
14,612,251,108
15,571,270,50
16,622,266,67
17,159,453,192
18,203,471,250
0,816,291,341
1,688,163,341
2,576,231,250
3,602,270,241
4,908,270,475
5,852,404,283
6,904,248,375
7,858,559,408
8,198,470,300
9,190,383,83
10,214,492,75
11,204,450,416
12,203,412,141
0,682,367,891
1,554,239,891
2,576,290,316
3,864,310,383
4,198,436,1149
5,232,442,833
0,484,292,17
1,689,245,17
2,208,365,8
3,213,393,175
0,168,375,8
1,309,341,183
2,821,317,8
0,606,385,125
1,515,382,50
2,132,475,50
3,189,477,167
4,262,495,166
5,848,391,108
6,837,355,58
7,822,390,75
8,913,345,158
9,920,271,50
10,896,328,458
11,912,264,241
12,922,260,141
13,642,297,300
14,607,325,308
0,313,372,275
1,185,244,275
2,568,289,216
3,619,268,491
4,878,280,516
5,137,454,208
6,214,439,483
7,226,210,191
8,198,181,341
9,101,171,283
10,600,508,425
0,884,631,508
1,756,503,508
2,862,518,158
3,564,271,108
4,599,262,824
5,198,419,591
6,598,262,558
7,875,270,433
8,604,264,275
0,679,496,250
1,551,368,250
2,565,311,92
3,656,257,83
4,870,244,350
5,623,262,142
6,608,289,100
7,237,360,200
8,677,229,167
9,853,270,266
0,599,427,83
1,919,316,42
2,911,297,8
3,890,247,17
4,209,410,58
5,198,402,8
6,187,443,58
7,664,250,58
8,626,251,8
9,664,290,8
0,627,193,133
1,596,300,291
2,899,306,300
3,544,354,50
4,190,433,108
5,171,99,108
6,594,395,200
7,545,426,217
8,862,278,416
0,442,331,816
1,314,203,816
2,606,280,358
3,862,291,733
4,198,285,50
5,193,244,158
6,182,405,191
7,876,249,658
8,872,293,500
0,530,511,291
1,402,383,291
2,594,295,300
3,856,297,858
4,560,339,416
5,221,422,1241
