Idx, x, y, duration
0,446,505,8
1,432,226,8
2,421,247,8
3,236,471,8
4,238,458,8
5,542,554,42
6,471,366,50
7,523,572,33
8,463,378,25
9,398,449,208
10,235,437,8
0,319,328,841
1,29,328,841
2,257,381,158
3,270,430,150
4,240,503,342
5,464,628,108
6,501,576,158
7,524,469,75
8,471,630,75
9,260,533,92
10,241,472,58
11,231,521,75
12,535,488,158
13,511,522,67
14,474,453,50
15,247,484,17
16,232,723,92
17,231,805,191
18,236,742,142
0,699,595,258
1,409,595,258
2,459,422,233
3,210,441,275
4,242,503,416
5,487,616,408
6,244,571,258
7,215,513,441
8,584,670,350
9,475,676,300
10,465,892,208
11,474,926,125
12,486,773,150
13,456,704,383
14,236,519,650
0,399,299,233
1,242,535,358
2,493,637,391
3,503,156,366
4,489,345,158
5,498,553,150
6,473,653,225
7,484,614,958
8,242,486,741
9,245,718,250
10,350,729,208
11,325,786,100
12,521,933,325
13,450,405,425
0,523,500,100
1,629,287,83
2,609,340,333
0,511,589,483
1,489,679,142
2,236,635,325
3,353,335,292
4,214,719,266
5,242,785,200
6,229,663,217
7,250,749,724
8,241,560,150
9,250,497,133
10,530,613,133
11,561,647,142
12,674,88,50
0,454,588,100
0,323,806,25
1,483,663,525
2,243,563,8
3,232,551,108
4,210,514,108
5,202,508,175
6,202,535,191
7,227,538,8
8,414,364,142
9,426,376,50
10,409,386,92
11,432,872,8
12,300,883,100
13,459,692,83
14,453,688,125
0,389,602,100
1,474,663,108
2,484,677,250
3,206,565,308
4,247,670,17
5,247,664,8
6,246,665,117
7,212,676,100
0,292,386,450
1,2,386,450
2,245,582,267
3,476,672,441
4,213,524,375
5,180,554,108
6,225,602,158
7,228,881,175
8,295,936,167
9,249,912,75
10,205,833,441
11,461,754,200
12,494,845,341
13,524,797,250
14,257,556,225
15,487,665,275
16,268,435,158
17,236,410,158
18,162,525,283
19,177,585,591
0,478,355,8
1,240,511,8
2,258,872,8
3,251,890,100
4,305,959,67
5,267,983,8
6,289,993,92
0,471,433,125
1,236,487,408
2,458,589,383
3,199,492,150
4,426,865,117
5,204,457,242
6,406,657,158
7,443,614,225
8,282,697,566
