Idx, x, y, duration
0,751,452,724
1,623,324,724
2,544,292,391
3,407,264,358
4,682,117,300
5,932,279,142
6,890,260,58
7,854,267,583
8,591,261,566
0,641,497,558
1,513,369,558
2,542,293,466
3,388,284,708
4,523,291,300
5,254,201,208
6,542,592,350
7,207,353,200
8,140,240,516
0,604,460,525
1,476,332,525
2,535,286,483
3,650,272,483
4,821,255,608
5,478,284,758
6,535,291,366
0,458,457,83
1,560,324,550
2,813,290,175
3,859,276,391
4,695,265,816
5,409,293,591
6,552,270,50
7,571,282,516
0,554,212,208
1,566,249,83
2,635,218,100
3,670,174,142
4,648,244,683
5,688,227,83
6,827,151,142
7,485,210,33
0,542,519,100
1,497,232,158
2,479,263,133
3,454,291,150
4,416,308,541
5,550,316,116
6,555,269,50
7,544,317,108
8,567,231,167
9,606,121,50
10,596,210,108
11,762,172,158
12,777,124,58
13,756,175,192
14,756,122,83
15,737,155,192
16,685,55,58
0,402,323,333
1,548,320,391
2,694,305,500
3,859,294,608
4,660,310,83
5,688,306,92
6,567,327,58
7,570,297,92
0,550,612,250
1,422,484,250
2,465,314,141
3,548,290,283
4,683,267,383
5,436,259,175
6,386,268,225
7,570,252,83
8,556,298,58
9,580,248,67
10,544,294,208
11,567,247,108
12,660,266,58
13,689,230,58
14,634,242,100
15,563,258,166
16,576,208,67
17,574,282,108
18,711,219,67
19,665,269,283
0,518,378,1083
1,390,250,1083
2,489,305,341
3,597,308,241
4,698,279,133
5,916,183,75
6,875,251,425
7,588,292,291
8,549,268,475
9,433,258,408
10,780,358,42
11,755,208,117
0,577,287,333
1,701,264,341
2,861,266,108
3,411,262,83
4,427,271,275
5,565,331,108
6,550,322,75
7,526,465,100
0,583,394,66
1,579,442,67
2,549,336,175
3,712,311,92
4,880,268,33
5,384,271,8
6,417,346,125
7,593,313,8
8,538,349,8
9,560,264,183
10,584,517,8
0,782,543,849
1,743,412,300
2,675,258,308
3,680,201,50
4,678,269,58
5,673,231,92
6,674,276,92
7,653,266,58
8,552,291,108
9,543,330,699
10,581,285,67
11,535,322,766
