Idx, x, y, duration
0,376,299,275
1,550,250,408
2,246,215,167
3,194,245,383
4,269,259,83
5,311,586,41
6,270,428,142
7,293,489,292
8,265,471,266
9,222,448,167
10,272,461,325
11,363,195,258
0,575,513,433
1,447,296,433
2,543,315,350
3,511,509,316
4,479,542,350
5,236,386,216
6,210,205,250
7,396,170,733
8,518,273,475
9,518,382,625
0,499,570,666
1,371,353,666
2,501,293,192
3,547,244,516
4,279,206,167
5,209,199,816
6,488,204,167
7,553,215,291
8,405,138,225
9,420,150,250
0,578,257,175
1,391,214,300
2,248,479,258
3,244,577,391
4,205,574,333
5,539,578,75
6,445,202,41
7,398,168,400
8,382,118,183
9,388,64,75
0,548,218,100
1,400,156,308
2,174,218,183
3,381,123,117
0,371,253,350
1,522,239,108
2,521,277,175
3,553,246,350
4,240,264,242
5,204,279,175
6,408,211,316
7,554,340,341
8,748,342,92
9,788,377,58
10,870,381,267
11,234,240,575
0,563,276,183
1,552,228,150
2,382,188,241
3,326,270,275
4,209,264,108
5,193,206,83
6,199,224,117
7,177,334,158
8,415,187,208
9,575,245,116
10,578,236,175
0,734,346,525
1,606,129,525
2,552,208,92
3,549,172,83
4,536,218,92
5,253,225,67
6,237,191,108
7,231,148,83
8,208,228,150
9,198,178,208
10,468,152,158
11,433,162,216
12,382,193,150
13,418,171,92
14,515,224,200
15,554,188,67
16,505,233,83
17,575,197,100
18,534,239,167
19,200,216,200
20,201,180,141
0,743,485,508
1,615,268,508
2,554,235,175
3,411,209,250
4,389,175,383
5,175,229,1332
6,549,225,483
0,849,406,625
1,721,189,625
2,516,266,183
3,550,237,216
4,214,210,441
5,411,173,475
6,485,248,233
7,188,469,92
8,504,500,183
9,548,312,83
10,568,245,216
11,550,213,183
12,384,177,208
0,407,306,300
1,392,250,366
2,461,194,8
3,479,209,8
4,383,248,8
5,381,255,8
0,594,513,192
1,466,296,192
