Idx, x, y, duration
0,951,11,117
1,506,329,1774
2,578,45,725
0,521,499,425
1,393,371,425
2,378,400,283
3,478,351,458
4,406,358,258
5,509,368,774
6,707,334,283
7,771,411,208
8,812,417,375
9,855,467,233
10,949,643,216
11,178,596,366
12,560,372,216
13,518,390,533
0,482,172,192
1,560,294,241
2,583,344,283
3,782,320,417
4,523,325,17
5,552,347,150
6,545,328,250
7,581,323,541
0,700,642,58
1,572,514,58
2,519,399,8
3,318,366,466
4,195,278,1091
5,253,269,366
6,270,520,233
7,225,543,525
8,607,421,200
9,764,376,383
10,792,293,158
11,749,449,217
12,810,268,183
13,813,231,192
14,686,302,350
15,477,383,500
0,485,371,8
1,478,386,150
2,482,304,191
3,245,311,150
4,262,265,75
5,284,295,175
6,196,204,208
7,171,234,358
8,212,452,75
9,220,385,50
10,220,448,141
11,512,298,233
12,689,280,300
13,762,171,233
14,410,212,158
15,452,316,466
0,514,489,400
1,386,361,400
2,441,398,250
3,501,394,291
4,492,435,116
5,549,515,50
6,512,425,83
7,509,519,59
0,558,386,8
1,531,328,150
2,381,341,8
3,358,232,25
4,291,330,100
5,290,386,58
6,303,342,25
7,355,427,17
8,314,456,75
9,303,347,17
10,313,406,25
11,306,323,291
12,326,381,358
13,525,315,158
14,512,364,225
15,510,320,83
0,282,466,150
1,401,505,92
2,599,370,8
3,949,629,8
0,168,329,8
1,196,279,8
0,519,473,333
1,391,345,333
2,460,401,791
3,306,363,516
4,461,386,500
5,492,445,425
6,482,485,183
7,480,339,225
8,501,340,67
9,469,465,516
10,532,409,341
11,523,466,550
12,433,468,475
0,454,656,924
1,796,373,117
2,589,331,200
3,79,324,225
4,305,374,708
5,112,378,117
6,309,401,225
7,315,361,133
8,523,399,341
9,312,271,591
10,100,366,250
11,145,326,83
12,130,401,266
13,333,428,133
0,459,317,8
0,720,612,325
1,592,484,325
2,511,496,225
3,507,311,641
4,572,303,167
5,707,280,92
6,713,222,67
7,711,287,200
8,495,331,666
9,332,357,333
10,313,302,133
11,508,329,558
0,697,575,333
1,569,447,333
2,665,338,208
3,507,324,283
4,314,305,250
5,261,267,117
6,477,311,167
7,207,177,133
8,207,254,325
9,474,341,450
10,322,355,241
11,478,318,83
12,487,278,175
13,685,218,308
