Idx, x, y, duration
0,578,456,408
1,322,456,408
2,493,566,241
3,249,457,133
4,362,709,192
5,464,818,133
6,326,799,142
7,357,824,133
8,320,823,391
9,142,389,300
10,248,316,325
11,273,271,58
12,274,309,100
13,447,564,641
0,326,163,183
1,379,538,225
2,358,695,283
3,399,738,258
4,231,338,241
5,359,597,241
6,400,729,291
7,427,881,208
8,475,624,200
9,254,346,266
10,214,232,183
0,586,426,133
1,617,378,166
2,371,670,67
3,356,635,658
4,224,84,67
5,245,196,458
6,360,580,275
7,362,656,250
8,459,794,691
9,322,650,141
10,335,697,50
0,307,450,733
1,51,450,733
2,304,500,192
3,353,632,408
4,399,735,458
5,288,658,391
6,427,726,1374
0,358,433,616
1,442,307,350
2,441,351,508
3,244,370,175
0,688,522,208
1,432,522,208
2,440,685,242
3,418,694,183
4,417,676,42
5,467,645,17
6,383,659,8
0,423,517,100
1,494,717,241
2,337,833,75
3,361,794,117
4,412,793,325
5,466,913,341
6,318,625,116
7,311,590,167
8,138,358,258
9,384,727,325
10,371,761,208
11,396,1006,75
0,745,478,350
1,489,478,350
2,343,632,208
3,191,249,700
4,378,666,625
5,459,796,466
6,521,853,233
0,579,401,558
1,341,590,441
2,205,281,400
3,332,539,383
4,405,565,283
5,383,627,699
6,417,512,67
7,396,580,441
0,331,465,333
1,305,582,158
2,333,557,258
3,218,311,258
4,281,254,441
5,185,279,233
6,358,554,241
7,415,669,183
8,453,607,183
9,434,556,58
10,429,593,125
11,467,526,83
0,543,515,1074
1,383,617,608
2,458,632,67
3,440,660,8
4,227,318,100
5,171,336,391
0,626,274,600
1,293,297,75
2,234,316,333
3,412,58,558
0,684,493,558
1,428,493,558
2,427,528,67
3,422,484,50
4,324,613,233
5,289,671,208
6,193,299,175
7,240,222,216
8,159,290,375
9,311,807,491
10,396,877,250
11,282,656,600
0,727,467,583
1,419,530,192
2,335,623,141
3,124,240,258
4,206,249,450
5,345,573,175
6,386,695,325
7,410,754,316
8,518,712,300
9,385,672,92
10,321,425,75
11,334,488,425
