Idx, x, y, duration
0,573,476,8
1,584,402,75
2,480,393,200
3,639,234,441
4,543,204,291
5,531,405,200
6,469,396,58
7,768,261,150
8,567,173,258
9,507,236,233
10,612,457,250
11,669,458,400
0,253,605,17
1,506,359,292
2,653,441,191
3,615,254,741
4,616,309,258
5,648,202,333
6,551,210,133
7,546,214,317
8,494,178,242
0,899,336,341
1,771,209,341
2,692,494,100
3,563,406,83
4,563,283,333
5,645,272,333
6,678,477,250
7,434,306,142
8,399,289,308
9,555,204,266
0,621,468,191
1,450,396,641
2,692,369,92
3,545,313,691
0,661,408,558
1,533,281,558
2,426,363,375
3,290,555,350
4,322,512,150
5,451,381,158
6,706,376,408
7,646,438,416
8,836,422,441
9,420,388,799
0,584,421,166
1,418,418,200
2,396,419,17
3,397,422,175
4,558,286,241
5,654,433,217
6,778,389,341
7,693,484,225
8,476,472,241
9,416,433,308
10,214,612,117
0,411,300,8
1,457,268,8
2,462,390,17
3,421,381,225
4,378,267,16
5,420,322,25
6,385,265,241
7,384,230,458
0,333,413,491
1,205,286,491
2,558,342,300
3,749,324,383
4,661,197,541
5,749,248,183
6,633,185,625
7,735,312,933
0,719,252,616
1,591,125,616
2,481,334,233
3,502,275,75
4,526,337,67
5,532,261,117
6,570,189,791
7,729,312,316
8,446,321,300
9,669,255,117
0,670,145,1907
1,542,18,1907
2,568,185,200
3,608,366,400
4,584,317,558
5,418,362,358
6,516,312,308
7,607,335,350
8,754,355,841
0,785,476,566
1,657,349,566
2,483,206,233
3,710,335,308
4,586,252,341
5,519,211,316
6,629,245,300
7,552,236,1099
8,444,220,325
0,666,269,8
1,627,320,8
2,446,439,8
3,415,480,8
4,476,394,83
5,486,364,50
6,474,385,58
7,585,303,100
8,577,362,58
0,945,291,266
1,817,164,266
2,603,355,358
3,469,323,191
4,423,352,391
5,396,323,225
6,527,177,441
7,742,269,275
8,601,285,383
9,557,311,125
10,499,306,325
