Idx, x, y, duration
0,899,298,1257
1,771,129,1257
2,510,253,183
3,344,268,433
4,347,311,125
5,357,264,58
6,336,303,58
7,594,290,300
8,593,165,58
9,593,283,641
10,580,223,50
11,599,288,67
0,596,325,100
1,301,321,716
2,591,337,683
0,968,243,325
1,840,74,325
2,810,51,200
3,416,318,75
4,299,294,142
5,563,257,25
6,599,274,666
7,631,240,283
8,652,146,183
9,299,297,649
10,293,310,416
0,656,313,9
1,965,222,8
2,820,215,9
3,833,183,8
0,71,65,125
1,348,276,200
2,292,215,50
3,284,380,142
4,177,629,325
5,91,649,208
6,293,268,142
7,282,335,233
8,424,328,141
0,316,258,92
1,622,238,83
2,627,285,183
3,629,182,283
4,630,143,108
5,610,204,125
0,498,302,466
1,797,383,158
2,790,425,83
3,821,226,58
4,590,244,475
0,500,377,8
0,179,551,466
1,51,382,466
2,406,264,250
3,274,286,233
4,165,194,25
5,351,297,67
0,516,315,83
1,578,293,8
2,618,194,50
3,777,299,192
4,540,324,200
5,345,219,125
6,314,267,241
7,569,291,341
8,294,310,500
0,627,551,325
1,499,382,325
2,605,363,350
3,293,304,799
4,579,283,325
5,620,104,533
6,616,153,58
7,625,77,491
8,359,281,550
0,697,203,241
1,569,34,241
2,404,344,200
3,294,290,325
4,278,233,50
5,282,297,258
6,401,528,300
7,597,591,242
8,760,334,108
9,781,305,241
10,785,193,350
11,635,114,241
12,490,130,141
13,315,282,100
