Idx, x, y, duration
0,443,412,183
1,315,243,183
2,363,383,133
3,307,354,633
4,598,334,899
5,368,344,75
6,300,362,475
7,295,360,475
0,407,522,225
1,279,353,225
2,191,328,175
3,294,312,358
4,516,342,283
5,291,318,450
6,315,318,158
7,562,350,58
8,577,278,50
9,567,322,58
10,292,299,291
11,616,270,583
12,583,302,433
0,569,332,150
1,313,331,150
2,315,375,100
3,311,338,125
4,625,283,75
5,617,231,50
6,604,283,283
7,637,261,266
8,843,335,83
9,866,295,67
10,836,326,150
11,316,287,58
12,363,293,208
13,296,311,183
14,285,277,67
15,618,207,383
16,327,253,83
17,336,174,50
18,349,244,183
0,738,285,17
1,367,241,67
2,290,288,991
3,361,320,283
4,414,316,75
5,628,278,33
6,281,295,8
7,282,298,8
8,302,262,208
0,626,359,824
1,498,190,824
2,328,300,133
3,306,336,58
4,303,358,333
5,401,345,258
6,335,335,17
7,321,308,167
8,466,329,142
9,522,323,108
10,408,304,391
11,359,317,108
0,549,511,216
1,305,298,325
2,317,376,258
3,647,310,100
4,632,353,116
5,562,343,366
6,264,353,191
0,506,364,425
1,378,195,425
2,426,360,92
3,316,304,67
4,310,247,50
5,312,306,649
6,591,297,774
7,570,253,350
8,841,352,366
9,789,405,191
10,297,302,366
0,707,543,100
1,468,551,200
2,354,295,175
3,289,311,450
4,273,311,1074
5,601,257,216
6,626,217,58
7,586,270,666
0,980,492,325
1,852,323,325
2,478,314,150
3,291,337,391
4,279,288,75
5,300,318,300
6,607,271,8
7,290,291,92
8,297,337,67
9,287,291,125
10,320,517,108
11,309,289,300
0,373,274,17
1,579,298,117
2,570,332,8
3,566,272,8
4,582,259,8
5,687,307,58
6,465,328,175
7,396,327,250
8,575,294,25
0,835,280,783
1,707,111,783
2,332,342,142
3,391,316,1357
4,711,279,883
5,394,291,83
0,479,605,1191
1,351,436,1191
2,293,317,250
3,571,304,949
4,602,269,558
5,290,332,1274
0,535,589,350
1,380,339,125
2,298,326,475
3,590,307,283
4,351,315,167
5,295,333,874
6,603,277,225
7,619,157,275
8,634,103,200
