Idx, x, y, duration
0,687,562,17
1,668,382,75
2,510,229,67
3,522,295,183
4,259,333,250
5,293,309,67
6,340,340,483
7,571,67,566
8,566,96,125
0,532,469,525
1,404,298,525
2,493,316,175
3,241,367,250
4,199,452,250
5,280,534,275
6,297,370,333
7,499,215,383
8,490,78,783
9,306,359,300
0,567,448,1266
1,439,277,1266
2,503,287,508
3,302,362,283
4,147,401,408
5,282,550,650
6,476,612,508
0,713,492,383
1,585,321,383
2,220,355,300
3,217,404,308
4,453,304,225
5,97,415,366
6,134,287,208
7,237,280,241
8,484,271,225
9,560,292,333
10,813,462,466
0,646,472,300
1,515,284,241
2,373,364,217
3,290,403,441
4,273,311,200
5,251,219,50
6,453,239,42
7,529,248,17
8,275,377,8
9,201,362,8
0,651,497,1166
1,523,326,1166
2,515,271,375
3,279,271,308
4,444,193,250
5,656,154,75
6,658,189,200
7,926,14,341
8,930,35,774
0,496,396,242
1,368,225,242
2,445,321,216
3,214,421,291
4,81,443,166
5,229,447,267
0,593,437,217
1,465,266,217
2,513,175,67
3,458,288,133
4,499,240,250
5,332,282,266
6,526,245,241
7,523,223,50
8,476,239,258
9,501,185,67
10,487,229,133
11,412,211,83
12,378,255,58
13,396,205,50
14,383,244,67
15,519,237,158
16,542,193,133
17,526,243,67
18,518,184,75
19,496,243,150
20,363,243,133
21,316,295,50
22,374,218,75
0,822,281,458
1,694,110,458
2,484,284,67
3,477,243,67
4,468,290,75
5,203,376,391
6,294,340,142
7,564,289,200
8,478,249,358
9,550,277,1116
0,633,516,749
1,505,345,749
2,306,342,183
3,516,177,133
4,521,141,50
5,511,176,58
6,463,144,333
7,732,200,158
8,474,205,1008
9,316,210,250
10,219,290,33
