Idx, x, y, duration
0,367,349,183
1,239,221,183
2,309,194,799
3,685,548,175
4,880,636,191
0,436,490,483
1,628,604,1066
2,491,574,1174
0,609,489,241
1,481,361,241
2,318,325,100
3,583,549,316
4,678,511,233
5,615,562,167
6,710,450,208
7,214,684,233
8,147,607,949
9,129,561,558
0,550,440,58
1,536,331,316
2,406,453,325
3,409,535,175
4,432,591,183
5,625,648,167
6,621,659,50
7,606,622,8
8,594,542,75
9,470,246,8
10,411,449,75
11,409,504,133
0,515,364,408
1,400,261,350
2,542,282,500
3,218,523,749
4,137,663,266
5,337,401,333
0,716,372,33
1,349,247,208
0,743,262,558
1,615,134,558
2,394,306,425
3,337,239,500
4,343,444,300
5,474,259,266
6,309,217,283
7,555,466,391
0,751,297,142
1,449,380,108
2,602,572,416
3,705,456,333
4,199,653,225
5,158,678,300
6,151,638,275
7,145,558,142
8,373,272,300
9,253,337,408
0,575,438,466
1,447,310,466
2,392,432,250
3,533,540,83
4,611,666,58
5,637,530,142
0,447,208,75
1,320,358,58
2,320,362,141
3,340,230,167
4,552,597,142
5,554,584,108
6,587,578,83
7,603,536,17
8,363,272,183
9,245,182,192
10,206,132,341
0,486,365,75
1,500,374,133
2,497,382,175
3,538,354,17
0,650,587,225
1,733,454,433
2,379,477,258
3,290,453,583
4,181,458,183
5,122,389,325
6,568,255,533
0,653,511,525
1,525,383,525
2,587,571,308
3,642,601,325
4,613,557,333
5,458,342,275
6,372,226,350
7,564,235,200
8,578,192,74
9,478,135,259
10,355,147,407
11,567,538,150
