Idx, x, y, duration
0,404,387,258
1,148,387,258
2,428,443,125
3,402,410,983
4,442,841,191
5,490,927,316
6,398,367,183
7,409,404,1374
0,469,386,508
1,213,386,508
2,439,324,58
3,402,314,1416
4,337,179,508
5,411,625,100
6,407,756,208
7,536,862,233
8,531,469,208
0,732,612,333
1,476,612,333
2,181,754,58
3,229,757,200
4,411,262,100
5,402,324,450
6,445,721,225
7,541,838,725
8,393,204,83
9,384,250,158
10,319,200,266
11,60,73,250
12,127,566,83
13,126,655,241
14,486,726,75
15,450,701,291
0,585,453,675
1,489,172,8
2,407,287,1108
3,282,854,258
4,120,779,425
5,238,194,58
0,497,622,100
1,241,622,100
2,189,647,17
3,651,399,8
0,410,294,25
0,427,357,100
1,418,303,416
2,414,361,175
3,407,356,83
4,294,186,150
5,303,226,75
6,296,156,141
7,357,247,67
8,389,288,100
9,459,592,42
10,511,914,150
11,510,865,67
12,446,921,166
13,484,969,58
14,469,912,58
0,765,319,458
1,356,469,183
2,417,299,1116
3,441,557,58
4,431,507,67
5,433,574,316
6,494,805,558
7,465,402,208
8,405,307,516
0,743,522,316
1,406,326,575
2,416,316,108
3,400,352,50
4,407,308,1407
5,393,344,67
6,397,309,824
0,560,513,133
1,304,513,133
2,317,465,100
3,301,498,75
4,450,336,58
5,411,305,1924
6,433,247,91
7,409,315,625
0,445,575,8
1,126,452,117
2,78,108,58
3,634,450,25
4,569,501,117
5,687,548,133
0,417,302,283
1,390,546,125
0,360,405,167
1,404,314,849
2,330,184,474
3,418,330,291
4,327,602,258
5,486,877,225
6,539,828,358
7,394,342,366
0,708,567,566
1,452,567,566
2,406,472,83
3,405,308,208
4,470,861,350
5,519,827,217
6,402,369,158
7,406,316,983
8,382,323,849
