Idx, x, y, duration
0,344,577,533
1,347,296,758
2,301,608,425
3,212,605,491
4,184,652,50
0,412,479,391
1,371,410,258
2,364,316,150
3,488,445,199
4,398,601,258
5,362,296,858
0,371,362,25
1,359,307,375
2,335,590,217
3,245,604,42
4,250,553,142
5,359,326,8
6,360,337,8
7,380,321,33
0,312,467,200
1,305,408,200
2,389,529,125
3,389,482,83
4,364,387,58
5,368,349,108
6,359,408,166
0,549,539,341
1,293,539,341
2,328,346,58
3,336,447,275
4,338,384,383
5,330,424,50
6,356,359,808
7,339,601,67
8,334,498,175
9,264,358,92
10,701,120,67
11,763,29,50
12,692,222,83
0,528,508,583
1,272,508,583
2,376,420,200
3,369,350,558
4,383,398,33
5,342,313,25
6,367,352,8
7,367,326,42
8,385,344,158
9,392,353,133
0,713,465,758
1,457,465,758
2,356,354,675
3,439,618,716
4,428,231,1024
0,577,529,725
1,321,529,725
2,375,301,350
3,361,286,241
4,381,487,8
5,390,309,8
6,370,319,75
0,135,401,58
1,134,438,125
2,298,438,658
3,374,442,175
4,381,398,50
5,466,331,83
6,479,333,25
0,514,491,816
1,258,491,816
2,328,402,275
3,321,310,650
0,515,526,333
1,259,526,333
2,236,496,250
3,333,361,266
4,339,308,450
5,304,229,258
6,348,288,416
7,356,489,516
8,266,367,316
9,323,304,608
0,625,229,483
1,369,229,483
2,371,408,233
3,360,314,683
4,342,610,83
5,355,322,1457
0,579,313,50
1,366,275,724
2,366,365,92
3,370,311,50
4,377,355,466
5,361,287,283
6,389,391,50
7,370,276,491
8,372,497,125
9,374,532,8
