Idx, x, y, duration
0,636,457,324
1,508,329,324
2,521,152,1531
3,836,447,167
4,687,605,158
5,546,657,450
6,596,641,133
7,543,200,100
0,517,322,308
1,389,194,308
2,515,214,183
3,643,560,250
4,677,292,250
5,901,241,217
6,587,206,300
7,532,215,1241
8,861,186,783
0,604,304,133
1,603,439,58
0,680,549,266
1,552,421,266
2,496,244,167
3,517,192,391
4,535,558,250
5,592,613,366
6,534,406,50
7,472,204,116
8,515,176,833
9,648,533,333
10,690,645,658
0,803,462,341
1,520,178,699
2,516,143,741
0,363,488,383
1,235,360,383
2,480,252,383
3,603,501,117
4,635,577,17
5,530,126,9
6,512,71,67
7,559,97,8
0,580,393,383
1,452,265,383
2,483,193,191
3,486,143,1166
4,486,165,8
5,497,210,1366
0,779,497,366
1,651,369,366
2,500,239,266
3,618,596,75
4,654,605,242
5,468,198,133
6,478,144,66
7,490,181,558
8,549,207,75
9,519,227,291
10,948,549,50
11,537,208,200
12,492,177,466
0,652,343,83
1,523,224,258
2,672,600,67
3,687,526,58
4,547,565,83
5,564,603,92
6,483,275,183
7,522,211,1066
0,620,501,158
1,492,373,158
2,529,160,849
3,519,162,366
4,581,114,116
5,541,161,525
6,973,278,158
7,915,309,117
8,526,178,75
9,496,198,117
10,540,125,50
11,527,165,291
0,553,511,974
1,425,383,974
2,468,258,291
3,498,223,1291
4,495,292,341
5,519,336,1091
0,590,274,8
1,607,627,75
2,583,664,275
3,497,236,208
4,528,193,733
5,529,266,725
6,884,384,183
0,634,466,141
1,483,256,133
2,533,243,325
3,533,253,125
4,480,266,17
5,484,286,150
6,477,283,608
7,475,284,17
0,501,100,50
1,503,192,233
2,681,451,192
3,734,469,183
4,471,183,533
5,465,195,258
