Idx, x, y, duration
0,281,678,908
1,425,423,774
2,518,311,300
3,422,428,108
4,424,385,142
5,444,439,58
6,397,454,358
0,720,515,408
1,592,387,408
2,412,448,391
3,498,409,67
4,476,468,200
5,677,344,491
6,747,364,425
7,690,229,525
8,439,470,416
0,945,631,375
1,817,503,375
2,555,532,175
3,413,498,158
4,392,394,491
5,671,322,208
6,442,435,325
7,701,365,166
8,605,382,125
9,403,421,824
10,646,527,183
11,839,621,233
0,471,352,75
1,454,460,208
2,485,322,100
3,752,382,17
4,731,407,117
5,445,469,325
6,448,386,67
7,413,522,125
8,239,653,75
9,460,566,41
10,453,531,333
11,899,499,92
0,852,277,58
1,863,328,67
2,943,485,108
0,336,403,133
1,406,366,233
0,862,453,17
1,975,378,216
0,418,464,8
0,535,387,566
1,407,259,566
2,376,395,508
3,353,468,366
4,354,425,267
5,894,230,142
6,885,455,483
7,985,354,216
0,432,305,8
1,456,283,8
0,608,456,1391
1,480,328,1391
2,430,431,491
3,662,372,167
4,644,377,58
5,437,393,108
6,624,459,142
7,830,593,583
8,442,454,591
9,627,423,216
0,391,608,8
1,467,490,17
0,915,403,442
1,436,385,474
2,620,302,325
3,597,343,225
4,398,390,292
0,652,498,225
1,524,370,225
2,552,116,192
3,423,418,258
4,576,407,133
5,417,370,341
6,778,227,100
7,720,334,508
8,448,329,58
9,409,376,741
