Idx, x, y, duration
0,977,474,575
1,849,346,575
2,450,466,283
3,239,409,342
4,145,412,425
5,800,501,833
6,591,457,941
7,252,410,300
8,129,401,258
9,148,417,75
10,304,420,350
11,517,452,375
0,367,389,416
1,212,439,92
2,143,384,391
3,464,37,1757
4,446,1,650
0,625,634,158
1,497,506,158
2,753,415,508
3,587,396,225
4,400,366,150
5,264,362,266
6,208,451,475
7,510,405,375
8,592,400,366
9,578,346,50
10,500,582,83
11,439,583,258
12,259,561,83
13,252,523,183
0,477,518,291
1,297,450,383
2,121,409,266
3,49,520,300
4,139,532,50
5,312,483,150
6,505,436,283
7,495,376,325
8,213,426,150
9,215,465,50
10,144,352,50
11,183,455,408
12,719,469,125
13,753,410,58
14,722,460,175
15,568,434,166
16,544,413,525
17,335,590,233
18,193,461,391
0,582,509,533
1,454,381,533
2,464,449,258
3,409,361,325
4,505,361,250
5,161,373,158
6,120,376,358
7,322,599,333
8,353,647,83
9,336,581,183
10,775,540,67
11,777,422,83
12,816,541,250
13,675,421,158
14,657,458,83
15,881,445,225
16,117,421,183
17,25,439,283
18,106,446,92
19,196,381,58
20,521,391,141
21,558,323,42
22,543,401,266
23,510,377,241
0,518,439,200
1,361,458,158
2,196,445,425
3,83,631,33
4,113,499,100
5,157,446,92
6,549,437,67
7,857,434,42
8,774,494,167
9,551,441,8
10,498,432,108
11,523,375,8
12,277,405,8
13,260,379,8
0,480,658,116
1,541,751,142
0,649,321,50
1,500,504,133
2,609,247,58
3,586,317,133
4,135,574,8
0,410,430,350
1,353,353,58
2,482,422,83
0,683,543,433
1,555,415,433
2,623,398,217
3,536,477,216
4,856,491,816
5,348,460,242
6,129,488,458
7,631,462,308
8,837,462,58
9,865,493,83
10,882,458,400
11,812,723,441
12,549,546,17
0,522,464,8
1,508,376,8
0,520,441,100
1,298,448,100
2,229,442,50
3,225,435,42
4,104,517,108
5,52,508,75
0,900,457,258
1,772,329,258
2,470,501,283
3,522,411,250
4,796,569,100
5,931,400,108
6,899,460,375
7,793,435,316
8,453,424,350
9,213,417,167
0,606,336,375
1,478,208,375
2,602,511,225
3,550,455,192
4,146,507,400
5,247,381,208
6,474,423,325
7,472,384,175
8,262,393,208
9,540,443,100
10,832,606,42
11,518,441,425
12,524,392,400
