Idx, x, y, duration
0,931,510,125
1,477,438,125
2,646,577,42
3,636,462,50
4,635,502,225
5,687,633,8
6,655,476,42
7,437,455,17
8,476,414,258
0,541,555,833
1,413,427,833
2,464,399,308
3,751,196,391
4,457,421,383
5,706,599,591
6,408,443,175
7,396,396,749
0,546,532,858
1,418,404,858
2,452,460,450
3,703,602,391
4,475,387,808
5,466,436,116
0,884,254,391
1,840,457,67
2,712,329,67
3,463,445,616
4,431,479,125
5,454,428,600
6,755,566,67
7,738,278,233
8,467,417,175
9,457,489,583
0,449,411,142
1,454,393,92
2,747,101,258
0,458,456,408
1,429,526,50
2,429,412,133
3,440,414,75
4,441,427,208
5,438,415,117
6,436,443,158
7,725,619,200
8,727,627,125
9,672,619,58
0,299,476,266
1,171,348,266
2,509,355,208
3,442,453,641
4,760,677,83
5,759,195,150
6,441,439,391
7,434,313,258
8,440,444,92
0,675,354,583
1,547,226,583
2,465,401,733
3,459,354,67
4,455,401,1208
5,475,322,67
6,444,399,316
7,471,335,67
8,465,401,92
0,642,547,425
1,514,419,425
2,462,421,9102
0,799,248,125
1,757,168,508
2,592,301,400
0,427,422,58
1,473,308,75
0,475,561,874
1,347,433,874
2,453,415,275
3,446,277,308
4,445,206,50
5,444,251,441
6,435,240,92
7,754,64,67
8,741,177,350
9,882,278,416
10,794,259,167
11,746,179,391
