Idx, x, y, duration
0,733,493,433
1,477,493,433
2,469,312,383
3,516,531,283
4,468,243,341
5,473,277,533
6,294,822,42
7,278,616,308
8,288,731,183
9,380,777,50
0,475,720,1016
1,219,720,1016
2,403,526,175
3,461,345,225
4,424,353,441
5,328,761,133
6,338,768,142
7,617,843,158
8,681,860,300
9,463,470,383
10,408,359,866
0,579,565,916
1,323,565,916
2,358,451,300
3,414,387,316
4,491,469,125
5,478,507,358
6,435,521,533
7,396,350,125
8,414,429,1382
0,733,345,783
1,477,345,783
2,464,431,108
3,454,594,241
4,441,339,350
5,317,799,92
6,443,349,1108
7,448,311,92
8,462,230,233
0,341,284,133
1,414,321,441
2,440,513,58
3,427,315,466
4,420,261,250
0,701,713,1291
1,369,454,316
2,488,533,225
3,513,592,916
4,429,544,608
5,495,624,425
6,700,913,733
0,604,471,1366
1,348,471,1366
2,402,394,158
3,297,758,67
4,375,366,100
5,416,375,666
0,501,418,108
1,129,466,58
2,82,489,58
3,115,458,108
4,393,336,91
5,461,270,83
6,448,316,458
7,447,278,75
8,452,512,117
9,485,477,75
10,455,503,83
11,479,475,58
12,456,524,100
13,484,474,108
14,419,491,116
15,379,521,92
16,432,314,641
17,549,495,100
18,582,449,75
19,575,495,67
0,349,395,333
1,400,381,1924
2,460,541,741
0,615,512,491
1,359,512,491
2,451,526,42
3,501,513,200
4,596,500,167
5,646,500,83
6,660,518,183
7,464,563,366
8,372,621,266
9,325,615,650
10,442,639,208
11,446,373,175
12,424,344,366
0,356,387,75
1,420,384,175
2,430,385,108
3,387,954,150
4,300,394,67
5,421,363,67
6,424,382,8
7,385,440,8
8,354,475,125
9,386,433,50
10,353,458,166
0,293,695,125
1,438,507,166
2,438,467,167
3,396,266,42
4,403,365,408
5,238,719,108
6,270,755,67
7,234,740,333
8,432,367,425
9,453,329,75
10,382,334,58
