Idx, x, y, duration
0,733,429,550
1,477,429,550
2,396,644,166
3,356,574,116
4,615,687,383
5,621,974,300
6,392,939,400
7,425,483,508
8,252,497,308
0,695,506,808
1,439,506,808
2,407,573,1191
3,185,546,1541
0,736,605,2273
1,480,605,2273
2,242,651,167
3,239,548,92
4,250,583,233
5,241,640,58
6,252,586,150
0,469,305,8
1,289,548,408
2,388,499,133
3,484,257,8
4,392,436,25
5,367,516,408
6,425,539,225
7,541,558,75
0,691,653,758
1,435,653,758
2,409,609,175
3,366,571,325
4,217,569,266
5,112,537,508
6,335,540,383
7,457,546,391
8,399,547,566
0,231,441,8
1,264,436,100
2,431,667,9
3,374,489,125
4,331,487,125
5,373,497,192
6,356,534,75
0,635,690,325
1,379,690,325
2,158,754,167
3,457,501,325
4,310,541,175
5,201,655,150
6,151,526,433
7,62,555,258
8,432,572,341
9,459,197,441
10,600,537,366
11,555,817,308
0,591,484,325
1,678,398,200
2,440,416,125
3,341,498,266
4,527,535,341
5,393,567,308
6,534,344,525
7,590,221,191
8,443,306,58
9,440,372,158
10,203,513,300
11,519,702,133
0,724,462,350
1,468,462,350
2,359,469,183
3,364,423,92
4,336,491,92
5,326,527,333
6,417,500,117
7,389,546,100
8,424,528,217
9,314,563,91
10,280,598,92
11,302,558,125
12,406,552,125
13,373,528,375
14,485,547,191
15,328,551,383
0,430,477,167
1,484,473,8
2,383,591,375
3,358,577,17
4,408,605,17
5,368,539,133
6,396,495,242
7,425,520,108
8,405,483,83
9,440,510,308
0,660,297,308
1,404,297,308
2,457,419,100
3,567,566,683
4,577,394,92
0,543,534,433
1,366,448,325
2,295,547,783
3,170,525,508
4,423,255,341
5,671,278,200
6,567,711,283
7,369,877,366
8,466,659,225
0,521,480,1158
1,265,480,1158
2,348,556,283
3,454,598,216
4,590,159,358
5,444,414,208
6,345,549,191
7,76,504,241
8,55,562,133
9,322,727,283
10,363,805,208
11,271,605,392
