Idx, x, y, duration
0,473,346,67
1,345,218,67
2,317,189,308
3,548,290,325
4,590,254,275
5,417,295,266
6,438,251,125
7,411,313,83
8,748,471,683
9,681,562,250
0,388,508,2557
0,529,502,58
1,466,270,225
2,681,404,275
3,706,361,383
4,382,241,325
5,389,300,8
6,246,111,8
7,248,160,8
8,438,144,8
9,707,440,8
10,698,514,8
0,612,676,133
1,565,551,83
2,577,494,125
3,568,453,300
4,566,409,67
5,458,454,416
6,664,537,358
7,671,594,50
0,408,319,691
1,280,191,691
2,525,267,400
3,352,211,300
4,344,297,167
5,195,310,58
6,100,100,799
0,437,316,8
0,547,297,175
1,521,346,250
2,685,480,808
3,685,546,724
4,696,459,291
5,937,102,508
0,661,447,125
0,869,759,475
1,741,631,475
2,504,336,225
3,372,225,283
4,502,163,158
5,425,76,375
6,668,286,300
7,657,326,50
8,122,101,675
9,195,149,25
0,438,379,141
1,636,436,500
2,782,322,475
3,896,265,225
4,409,297,375
5,682,375,391
6,809,209,125
0,669,401,8
1,359,265,108
0,566,577,841
1,438,449,841
2,459,451,100
3,460,445,8
4,452,434,42
5,467,436,8
6,424,307,766
0,534,325,150
1,538,254,8
2,397,87,50
3,557,34,167
