Idx, x, y, duration
0,609,357,458
1,382,521,516
2,229,542,433
3,472,591,291
4,555,598,591
5,446,396,183
0,593,275,250
1,563,325,200
2,251,396,108
3,201,394,191
4,171,375,267
5,503,234,375
6,654,295,217
7,572,286,74
8,555,320,183
9,856,270,100
0,473,357,83
1,256,447,8
2,541,298,150
3,530,325,183
0,383,487,133
1,418,561,616
2,490,571,300
3,735,486,125
4,757,340,100
5,713,380,50
0,689,446,591
1,561,277,591
2,447,473,350
3,221,408,550
4,599,351,333
5,540,294,699
6,209,408,466
7,443,537,666
0,680,451,58
1,552,282,58
2,556,340,8
3,482,450,17
4,359,451,17
5,256,425,83
6,219,420,283
7,598,415,208
8,577,347,308
9,624,344,50
10,605,290,191
11,515,344,167
12,421,428,300
0,438,563,8
1,436,553,8
2,378,469,808
3,410,517,425
4,454,515,475
0,399,452,75
1,513,331,258
2,431,439,17
0,269,554,8
0,441,461,250
1,313,292,250
2,195,331,450
3,256,420,508
4,148,530,250
5,537,317,266
6,368,466,241
7,383,607,92
0,633,350,316
1,505,181,316
2,457,413,366
3,570,285,233
4,524,288,416
5,395,405,225
6,260,653,25
7,276,337,158
8,403,394,200
9,559,263,366
10,625,284,275
11,529,284,258
