Idx, x, y, duration
0,844,76,8
1,590,153,8
2,335,244,266
3,191,270,50
0,586,222,8
0,296,403,8
0,851,405,441
1,723,235,441
2,624,295,275
3,536,453,316
4,556,529,133
5,583,596,50
6,540,546,67
7,564,640,175
8,528,614,150
9,590,678,158
10,608,539,225
11,596,589,50
12,592,501,208
13,597,459,308
14,676,485,341
15,822,500,175
0,363,548,8
1,552,502,17
2,666,319,17
3,852,313,17
0,613,555,83
1,534,132,616
2,542,173,216
3,284,190,42
4,319,235,341
5,570,208,133
6,583,196,42
7,547,209,266
8,303,193,166
9,213,23,233
10,82,22,983
0,855,9,75
1,394,122,208
2,629,195,100
3,592,203,575
4,567,436,108
5,408,449,100
0,242,534,575
1,565,458,308
2,526,592,67
3,407,442,458
4,367,463,50
5,268,473,83
6,284,225,250
7,352,234,958
0,298,364,899
1,683,231,475
2,294,280,308
3,147,224,691
0,514,319,150
1,324,237,458
2,579,186,225
3,674,232,8
4,126,213,8
0,167,353,633
1,39,183,633
2,420,191,641
3,614,448,217
4,575,444,291
5,551,221,225
6,573,177,450
7,498,52,250
8,865,303,141
9,857,227,341
