Idx, x, y, duration
0,1011,611,967
1,883,440,967
2,618,239,641
3,547,202,133
4,597,212,100
5,595,264,216
6,596,226,241
0,461,482,666
1,333,311,666
2,545,293,283
3,558,248,291
4,548,320,50
5,525,250,208
6,451,232,791
7,600,371,108
8,562,408,117
9,607,357,749
0,666,490,774
1,538,319,774
2,555,227,466
3,589,318,333
4,552,232,250
5,616,337,891
6,570,277,625
0,452,71,158
1,607,219,75
2,600,258,191
3,601,298,383
4,635,354,308
5,649,300,8
6,567,220,175
7,593,174,300
8,920,179,225
9,602,402,8
10,590,352,225
0,531,217,391
1,585,320,383
2,543,214,117
3,544,53,9
0,545,149,67
1,536,199,99
2,559,121,50
3,527,221,125
4,856,187,267
5,849,238,75
6,526,302,17
7,567,264,716
0,598,268,150
1,581,300,216
2,620,369,416
3,555,261,700
4,560,303,333
5,544,263,450
6,564,345,167
0,695,249,241
1,567,78,241
2,566,175,108
3,568,203,225
4,582,118,58
5,563,173,75
6,630,180,125
7,595,212,50
8,571,172,92
9,603,208,50
10,551,193,250
11,595,281,92
12,634,236,50
13,563,273,316
14,586,218,75
15,535,245,100
16,562,199,183
17,504,195,241
18,545,208,117
19,593,175,316
0,588,565,266
1,575,420,208
2,573,321,50
3,552,173,67
4,529,249,550
5,444,247,358
6,555,218,949
7,535,270,275
8,576,309,300
0,629,378,450
1,501,207,450
2,556,237,175
3,808,150,133
4,520,211,75
0,554,358,8
1,660,329,8
2,574,361,8
3,586,370,16
4,484,360,75
5,564,359,142
6,474,374,133
0,639,388,450
1,511,217,450
2,549,207,50
3,561,296,67
4,563,176,58
5,550,276,150
6,592,234,75
7,553,267,508
8,553,225,67
9,543,29,42
10,533,159,67
11,552,222,908
12,569,255,50
13,588,135,50
14,574,205,100
