Idx, x, y, duration
0,363,449,325
1,361,488,125
2,510,194,724
3,725,292,550
0,101,504,67
1,375,511,258
2,454,143,350
3,599,145,333
4,628,111,1949
0,925,648,150
1,797,478,150
2,643,297,8
3,579,98,83
4,575,136,133
5,485,186,167
6,363,189,208
7,178,247,258
8,184,190,116
9,245,199,208
10,471,154,250
11,383,169,316
12,521,163,8
13,547,127,17
0,744,443,292
1,616,273,292
2,595,335,175
3,614,343,75
4,592,204,8
5,618,239,17
6,619,197,91
0,240,517,433
1,513,231,391
2,314,195,283
3,614,123,466
4,225,178,75
5,243,233,1549
0,664,114,158
1,645,218,167
2,623,133,441
3,845,147,133
4,891,139,167
5,828,92,250
6,661,60,83
7,575,137,8
0,687,426,8
1,679,499,8
2,878,543,8
3,804,347,17
0,393,620,283
1,265,450,283
2,405,251,283
3,410,165,300
4,337,184,550
5,467,135,366
6,365,434,408
7,382,472,541
8,268,479,575
0,507,422,42
0,321,514,341
1,467,304,441
2,420,232,233
3,378,218,333
4,433,279,449
0,531,321,8
1,541,183,75
2,539,183,125
3,612,177,92
4,621,185,58
5,571,318,183
6,458,238,8
7,423,561,92
8,225,582,58
9,276,579,33
10,687,588,58
0,923,398,450
1,795,228,450
2,617,192,374
3,592,136,441
4,264,272,250
5,193,284,600
6,472,180,683
7,580,256,816
0,846,412,75
1,718,242,75
2,702,273,42
3,757,62,316
4,622,66,400
5,592,204,341
6,616,118,117
7,635,73,58
8,778,235,42
