Idx, x, y, duration
0,592,375,42
1,498,427,183
2,446,364,450
3,524,471,375
4,477,465,316
5,486,421,83
6,474,459,1541
0,443,308,158
1,575,461,8
0,249,537,50
1,483,396,241
2,428,321,142
3,525,343,117
4,503,393,133
5,612,425,350
6,350,432,67
7,304,413,175
8,506,293,200
9,440,294,92
10,427,295,42
11,427,303,100
0,418,343,8
1,532,370,58
2,569,426,58
3,552,467,400
0,534,373,266
1,494,400,658
2,540,364,408
3,617,447,175
4,569,458,8
0,622,673,200
1,249,685,58
2,533,722,58
3,534,638,125
4,531,544,83
5,553,667,83
6,551,562,75
7,505,544,133
8,483,642,50
9,467,559,158
10,165,321,100
11,487,517,16
12,681,437,216
13,664,335,166
14,443,401,250
15,446,353,142
0,487,409,325
1,507,441,408
2,176,449,125
3,348,391,100
4,532,393,283
5,576,400,325
6,555,436,242
7,493,445,816
0,598,534,858
1,470,406,858
2,304,513,400
3,510,471,333
4,465,401,641
5,534,506,483
0,666,473,167
1,461,341,150
2,471,335,400
3,256,384,791
4,499,363,500
5,621,487,291
6,727,580,117
0,543,476,341
1,415,348,341
2,512,423,400
3,450,416,258
4,134,720,208
5,285,383,250
6,189,397,291
7,251,457,291
8,419,401,1474
0,217,429,92
1,423,410,566
2,571,439,233
3,485,364,391
4,275,453,350
5,488,643,600
0,522,595,766
1,394,467,766
2,486,384,125
3,482,375,42
4,240,444,258
5,484,407,250
6,623,591,92
7,499,450,83
0,468,346,500
1,396,362,508
2,480,333,366
3,192,360,458
4,217,429,225
5,272,441,142
6,283,506,50
7,275,429,158
8,454,514,333
9,498,412,250
10,165,680,217
