Idx, x, y, duration
0,709,595,183
1,696,593,108
2,493,5,125
3,654,415,158
4,431,384,275
5,193,459,341
6,270,444,108
7,550,153,17
8,766,545,508
0,316,429,92
1,270,417,3406
2,161,301,108
3,155,317,874
0,676,345,500
1,548,217,500
2,557,214,83
3,698,307,466
4,389,506,325
5,366,417,358
6,283,455,266
7,278,333,566
8,616,255,275
9,706,314,350
10,880,306,241
11,1006,316,283
12,964,503,283
13,926,595,333
14,896,574,383
0,482,326,225
1,354,198,225
2,445,642,83
3,377,308,133
4,386,351,291
5,656,394,266
6,654,626,416
7,846,635,291
8,846,694,450
9,641,358,608
10,261,450,500
11,525,295,100
12,530,331,150
13,448,297,383
14,706,127,58
15,697,214,200
16,869,313,650
0,278,751,333
1,297,478,491
2,327,509,275
3,297,520,8
4,323,514,375
5,504,341,674
6,649,500,208
7,728,620,483
8,728,675,50
9,747,708,208
10,245,535,133
11,213,496,91
12,201,433,325
13,324,470,208
14,313,518,558
15,390,363,125
16,387,442,275
0,589,322,116
1,633,365,241
2,483,284,42
3,411,245,108
4,314,547,92
5,379,531,216
6,286,479,158
7,85,437,67
8,705,477,8
9,638,283,67
0,736,536,58
1,623,340,117
2,622,295,75
3,541,288,108
4,526,221,67
5,510,338,117
6,348,462,233
7,502,308,91
8,127,190,8
9,290,407,100
10,318,308,142
11,373,465,75
12,410,361,50
13,373,478,92
14,353,531,108
15,374,561,50
16,367,463,83
17,353,420,58
18,384,398,116
19,415,355,75
20,372,341,125
0,338,632,17
0,913,613,8
1,220,576,58
2,434,494,8
0,396,125,75
1,623,333,75
0,481,422,8
1,639,399,483
2,359,615,250
3,175,649,158
4,345,494,50
5,335,538,1641
6,476,356,450
7,639,386,583
8,799,338,841
0,425,639,125
0,495,517,8
0,677,251,400
1,549,123,400
2,589,82,241
3,503,376,233
4,645,312,258
5,781,292,175
6,802,263,50
7,767,290,258
8,631,581,67
9,600,378,100
10,627,314,141
11,628,252,183
12,616,299,133
13,489,218,150
14,496,96,217
0,408,386,183
1,247,474,308
2,211,436,258
3,482,270,341
4,412,484,233
