Idx, x, y, duration
0,531,616,4722
1,403,447,4722
0,456,383,308
1,428,450,283
2,492,609,108
3,467,643,8
4,404,635,8
5,184,590,75
6,62,643,133
7,367,251,67
0,418,282,341
1,410,555,108
2,422,432,67
3,419,508,200
4,430,408,108
5,507,269,117
6,493,210,58
7,500,174,100
8,472,306,92
9,527,459,25
10,1015,685,8
0,515,505,50
1,448,502,1033
0,387,237,774
1,488,367,275
2,366,295,8
3,378,333,225
0,465,449,558
1,197,542,741
2,200,577,708
3,359,261,266
4,380,192,466
0,721,501,142
1,593,332,142
2,380,289,141
3,360,240,600
4,417,451,783
5,494,508,308
6,497,556,100
7,241,512,125
0,424,474,8
1,404,515,200
2,348,212,8
0,440,295,83
0,512,412,8
1,302,533,200
0,696,383,533
1,568,214,533
2,277,543,350
3,437,629,1907
4,432,618,558
0,419,602,366
1,291,433,366
2,413,435,266
3,491,466,300
4,416,247,74
5,403,204,309
6,385,352,108
7,366,396,100
8,400,430,275
9,511,481,175
10,903,573,8
