Idx, x, y, duration
0,861,568,108
1,726,445,92
2,631,273,325
3,538,245,275
4,561,136,425
5,493,342,425
6,527,319,125
7,761,366,433
8,825,291,341
9,771,221,408
0,753,654,241
1,655,224,58
2,670,329,58
3,564,252,208
4,309,305,208
5,711,213,66
6,712,258,541
7,538,647,350
8,729,216,283
9,875,211,67
10,875,247,225
11,930,236,175
12,938,353,50
13,922,252,191
0,534,302,216
1,761,248,391
2,578,236,308
3,619,277,333
4,692,355,83
5,731,509,200
0,433,538,441
1,305,410,441
2,480,415,283
3,686,340,192
4,765,385,1183
5,737,544,466
6,717,509,291
7,307,472,666
0,726,523,749
1,598,395,749
2,709,353,192
3,538,315,266
4,319,364,425
5,672,502,366
6,621,262,350
7,731,258,283
8,718,483,708
9,560,241,791
0,719,381,366
1,591,253,366
2,458,364,391
3,763,377,341
4,582,135,391
5,609,334,233
6,557,351,341
7,504,340,266
8,574,356,58
9,815,408,266
10,751,531,175
0,303,368,191
1,631,437,50
0,739,548,475
1,611,420,475
2,487,380,275
3,499,224,225
4,555,137,266
5,164,287,200
6,75,317,541
7,138,144,250
8,743,184,217
9,913,282,316
10,1023,416,75
11,935,368,283
12,578,249,275
0,678,454,533
1,550,326,533
2,614,258,200
3,711,261,508
4,528,287,366
5,479,228,50
6,454,274,525
7,647,260,383
8,522,311,225
9,451,313,300
0,986,355,283
1,670,360,216
2,493,326,408
3,277,260,142
4,356,241,166
5,829,278,300
6,758,290,241
7,782,387,316
8,585,320,358
9,518,342,208
10,435,334,516
0,857,393,633
1,729,265,633
2,510,426,75
3,392,358,133
4,446,344,316
5,426,536,117
0,606,276,108
1,738,283,108
2,719,374,9
3,412,368,225
4,470,310,58
0,522,486,275
1,394,358,275
2,556,467,275
3,479,402,133
4,429,338,724
5,437,317,117
6,418,362,824
7,489,216,50
8,499,269,58
9,531,321,175
10,435,356,408
