Idx, x, y, duration
0,666,488,350
1,538,360,350
2,831,322,300
3,930,285,375
4,410,331,275
5,442,315,166
6,197,370,333
7,544,328,200
8,797,322,400
9,652,319,208
10,503,325,208
0,806,534,308
1,678,406,308
2,454,372,200
3,675,312,167
4,412,275,1099
5,919,291,508
6,936,241,749
0,591,697,50
1,463,569,50
2,481,484,67
3,545,481,58
4,794,339,266
5,880,277,325
6,984,248,433
7,919,277,125
8,932,228,50
9,906,270,100
10,381,262,75
11,425,277,508
12,647,337,475
13,392,293,483
0,580,585,283
1,452,457,283
2,531,352,233
3,375,309,133
4,420,314,383
5,720,590,400
6,809,419,208
7,824,290,266
8,623,282,242
9,830,285,316
10,593,313,183
11,527,288,8
0,539,384,8
1,882,249,8
0,803,335,8
1,610,314,8
2,708,271,42
3,463,329,8
4,577,272,125
5,816,281,17
6,832,227,117
0,520,737,216
1,605,500,117
2,774,540,150
3,851,337,325
4,483,334,125
5,443,300,58
6,486,337,117
7,839,330,400
8,809,381,100
9,674,419,175
10,904,318,391
0,641,619,566
1,513,491,566
2,835,323,275
3,898,277,883
4,836,371,275
5,519,318,266
6,246,298,258
7,418,278,891
0,720,457,233
1,592,329,233
2,614,168,400
3,803,265,308
4,914,258,1158
5,774,240,108
6,407,276,583
7,722,257,283
8,862,247,325
0,506,438,83
1,378,310,83
2,447,265,158
3,647,242,108
4,674,220,166
5,877,279,233
6,910,267,383
7,649,215,92
8,614,279,75
9,680,252,100
10,839,243,341
11,486,271,117
12,436,253,150
0,462,376,17
1,484,385,600
2,455,406,8
3,503,347,58
4,914,191,8
5,882,221,117
6,1010,217,8
7,833,336,58
8,948,253,242
9,985,206,108
10,982,270,67
0,563,302,183
1,924,285,233
2,586,276,333
3,913,277,158
4,463,298,42
5,291,312,83
6,651,235,458
0,369,407,550
1,241,279,550
2,578,319,291
3,412,295,716
4,799,287,366
5,871,267,508
6,522,152,716
7,578,159,608
0,571,588,333
1,443,460,333
2,704,361,191
3,792,310,425
4,614,319,366
5,436,328,200
6,856,311,283
7,412,361,100
8,412,316,500
9,631,347,516
