Idx, x, y, duration
0,662,382,67
1,536,324,42
2,436,281,142
3,743,150,8
4,362,237,291
5,717,290,117
6,740,302,75
0,779,369,75
1,659,373,17
2,746,373,33
3,364,387,8
4,123,329,117
0,270,548,133
1,707,357,566
2,767,376,441
0,617,518,1441
1,489,390,1441
2,711,378,450
3,433,337,683
4,636,376,200
5,716,398,183
6,532,381,233
7,411,373,266
8,590,405,150
9,451,365,508
10,774,351,666
11,709,377,491
0,424,599,8
1,712,366,125
2,673,422,325
0,780,557,1457
1,652,429,1457
0,612,450,242
1,726,425,83
2,741,380,50
3,737,418,83
4,762,376,58
5,755,295,125
6,313,358,458
7,315,320,67
8,808,450,42
9,738,336,67
10,701,341,108
11,735,362,83
12,739,205,108
13,729,373,125
14,732,327,291
15,698,492,58
0,405,350,92
1,709,387,325
2,833,337,342
3,843,288,108
4,696,282,250
5,684,316,50
6,394,328,158
7,324,338,183
8,698,414,508
9,733,373,141
10,725,411,133
11,791,372,116
12,711,324,58
13,720,375,83
14,703,416,508
15,738,326,75
16,712,406,691
17,817,433,233
0,699,353,8
1,672,384,17
2,730,239,58
3,716,285,67
4,726,359,8
0,918,463,8
1,663,481,58
2,594,388,175
3,463,416,150
4,769,374,42
5,953,190,58
6,1015,173,25
7,939,194,33
8,1001,192,92
9,969,261,167
10,926,219,8
11,921,237,83
0,745,269,83
1,731,408,292
2,503,436,142
3,558,436,8
4,710,396,8
5,705,404,8
6,369,490,8
7,589,623,8
8,728,406,17
0,483,363,92
1,646,387,25
2,705,397,350
3,401,363,25
4,389,339,92
5,316,357,8
6,357,514,8
7,223,572,108
8,396,391,92
9,463,380,167
10,434,353,316
11,392,406,184
0,759,367,50
1,710,422,33
0,664,348,208
1,693,376,200
2,735,371,558
3,554,222,50
4,392,234,333
5,296,178,267
6,284,470,67
7,718,374,1016
