Idx, x, y, duration
0,664,634,483
1,536,464,483
2,323,603,250
3,374,273,333
4,451,283,233
5,520,277,575
6,227,284,333
0,643,575,58
1,515,405,58
2,510,442,183
3,509,373,67
4,515,333,292
5,599,293,233
6,744,322,799
7,380,348,258
8,178,443,267
9,264,173,333
10,325,164,266
11,456,401,225
0,652,377,200
1,524,207,200
2,477,184,108
3,608,323,75
4,729,337,17
5,274,335,225
6,499,304,8
7,379,338,8
8,335,478,8
9,303,213,158
0,495,445,75
1,496,432,58
2,651,618,83
0,300,369,191
1,509,321,216
2,500,287,58
3,746,243,383
0,667,570,17
1,522,338,108
2,301,375,566
0,493,669,916
1,483,275,608
2,717,304,533
3,863,409,283
4,703,277,641
0,646,507,366
1,518,337,366
2,514,315,42
3,287,285,291
4,755,289,92
5,763,278,42
6,404,344,191
7,395,304,8
8,503,308,83
9,513,268,67
10,509,334,500
0,500,265,608
1,608,197,258
2,750,166,108
3,599,486,83
4,467,267,83
5,480,188,192
0,576,666,824
1,448,496,824
2,347,259,483
3,236,271,300
4,442,291,192
5,662,194,75
0,646,442,17
1,682,358,58
2,727,308,17
3,743,298,183
0,479,250,316
1,351,80,316
2,459,280,233
3,234,262,17
4,228,266,33
5,366,291,8
6,643,283,25
7,484,273,17
8,515,281,308
9,748,306,83
10,763,369,17
0,519,232,133
1,297,240,308
2,287,246,8
3,784,200,100
4,780,183,50
5,691,203,75
6,547,538,8
