Idx, x, y, duration
0,650,504,366
1,394,504,366
2,367,538,67
3,422,364,133
4,403,452,308
5,238,479,333
6,144,508,341
7,214,387,42
8,401,419,58
9,435,401,216
10,392,500,275
11,347,785,150
12,393,431,225
13,430,410,283
0,357,409,100
1,336,465,50
2,374,422,133
3,362,360,466
4,388,326,1124
5,348,375,383
6,406,288,258
7,349,293,316
8,330,325,475
0,724,777,608
1,468,777,608
2,586,694,117
3,410,397,400
4,382,369,225
5,180,366,266
6,417,624,275
7,412,271,291
8,415,327,350
9,338,633,291
10,437,717,300
11,413,627,217
0,699,693,516
1,573,494,158
2,401,321,824
3,324,359,17
0,722,640,275
1,466,640,275
2,356,631,233
3,380,406,491
4,221,411,150
5,236,415,125
6,265,436,25
7,382,424,92
8,408,415,133
9,353,428,42
0,417,326,92
0,182,445,241
1,415,434,233
2,403,329,366
3,338,373,175
4,204,426,341
5,220,283,616
6,426,750,600
7,515,762,208
8,418,348,350
0,519,702,133
1,561,636,50
2,536,676,100
3,397,465,183
4,404,307,125
5,417,343,150
6,374,424,425
7,380,326,316
8,420,572,150
9,448,542,50
10,391,578,58
11,385,628,58
12,396,602,42
13,401,361,250
14,199,376,242
15,398,344,575
0,647,352,208
1,391,352,208
2,395,251,75
3,371,324,233
4,352,358,67
5,380,300,241
6,397,271,92
7,343,359,266
8,273,362,50
9,342,380,67
10,407,272,92
11,397,337,250
12,338,416,167
13,362,450,566
14,402,332,192
15,416,295,441
0,417,566,142
1,393,419,200
2,400,401,8
3,247,320,300
4,236,394,266
5,199,471,142
6,164,456,216
7,190,493,8
8,320,408,8
9,310,495,25
10,295,351,142
0,466,388,42
1,421,348,2765
0,444,800,508
1,188,800,508
2,200,657,125
3,412,496,133
4,383,393,333
5,401,318,641
6,375,416,866
7,383,711,150
8,421,588,291
9,493,694,225
0,645,505,525
1,389,505,525
2,385,372,158
3,375,398,175
4,239,428,208
5,172,448,325
6,282,451,300
7,217,328,450
8,149,454,525
9,316,468,141
10,376,455,566
