Idx, x, y, duration
0,531,599,17
0,474,577,366
1,346,449,366
2,349,448,100
3,637,561,108
0,377,503,8
1,143,443,8
2,144,443,117
3,696,459,191
0,835,555,8
1,922,383,58
2,330,493,17
3,230,472,8
0,397,525,150
0,454,429,42
1,423,447,233
2,427,212,42
3,425,256,58
4,410,305,250
5,930,284,83
6,906,334,250
7,792,235,300
8,897,199,291
9,959,197,50
0,645,404,17
1,635,390,8
2,458,390,8
3,465,197,225
4,839,276,8
5,774,269,9
6,496,485,25
7,625,446,116
0,801,486,624
1,673,358,624
2,395,435,375
3,588,475,291
4,637,485,408
5,328,474,433
6,353,364,375
7,560,311,491
0,276,458,366
1,148,330,366
2,102,380,183
3,415,489,400
4,753,511,408
5,887,508,250
6,935,410,408
7,779,399,208
8,739,415,333
9,571,354,258
10,287,460,342
11,138,442,216
0,170,426,241
1,438,514,400
2,764,372,516
3,426,485,650
4,777,351,250
5,813,158,450
0,836,594,58
1,925,528,58
2,664,483,183
3,394,467,766
0,621,484,350
1,493,356,350
2,546,453,208
3,376,455,241
4,334,439,50
5,364,459,266
6,373,518,58
7,362,460,92
8,430,446,183
9,548,333,183
10,665,465,167
11,658,517,67
12,677,482,108
13,694,429,58
14,706,526,108
15,875,468,167
16,916,439,258
