Idx, x, y, duration
0,613,794,308
1,485,709,308
2,516,431,175
3,653,421,225
4,391,422,433
5,664,437,550
6,361,524,550
7,328,586,566
8,726,551,258
0,651,430,250
1,474,441,141
2,596,384,217
3,671,382,133
4,385,398,450
5,419,386,175
6,505,406,75
7,526,301,67
8,511,394,291
9,418,405,291
10,674,434,375
11,598,332,75
12,636,406,166
0,425,459,233
1,297,374,233
2,132,381,233
3,449,401,400
4,643,402,408
5,452,402,141
6,545,307,67
7,517,400,58
8,548,439,91
9,411,414,242
10,644,399,117
11,697,446,58
12,672,414,175
13,689,380,50
14,659,420,191
15,384,422,191
16,412,398,92
0,686,420,25
0,622,547,575
1,494,462,575
2,413,442,358
3,483,367,67
4,478,404,216
5,395,416,608
6,540,386,325
7,553,465,241
8,511,518,366
9,514,563,50
0,475,381,41
1,496,376,17
2,635,375,191
3,669,371,125
4,326,354,225
5,430,370,8
6,449,356,133
7,441,351,50
0,686,538,83
1,419,513,133
2,432,436,116
3,661,375,275
4,520,441,83
5,506,386,100
6,510,421,241
7,570,823,133
8,511,777,325
9,554,352,92
10,543,433,75
11,554,481,66
12,576,408,75
0,557,339,300
1,429,254,300
2,572,418,359
3,432,413,200
4,437,364,75
5,430,406,158
6,690,410,516
7,645,441,208
8,530,609,533
9,411,414,475
0,509,432,433
1,381,347,433
2,460,328,58
3,450,367,100
4,613,408,558
5,447,412,633
6,596,419,108
7,638,423,958
0,473,395,125
1,613,406,391
2,462,406,325
3,633,415,308
4,415,407,142
5,456,373,108
6,651,395,191
7,669,356,117
8,639,402,433
0,514,392,25
1,422,395,142
2,553,389,8
3,519,416,83
4,653,401,216
5,690,402,225
6,377,366,17
7,402,378,167
8,516,510,217
9,599,568,17
0,504,426,108
1,503,443,108
2,644,426,142
0,515,423,1490
1,387,338,1490
2,621,432,1391
3,401,427,108
4,390,406,516
5,517,760,258
6,534,701,541
0,666,655,716
1,538,570,716
2,525,462,233
3,431,405,275
4,647,402,341
5,479,418,266
6,470,689,83
7,498,639,75
8,487,686,150
9,475,358,183
10,393,395,1158
