Idx, x, y, duration
0,655,310,9
1,816,528,125
2,832,527,250
3,836,583,50
0,544,365,17
1,837,474,33
0,642,262,133
1,508,389,25
2,934,212,8
3,338,238,8
4,696,738,33
0,568,571,75
1,913,601,8
2,357,630,8
0,964,714,150
1,836,586,150
2,746,396,575
3,658,417,67
4,684,362,50
5,678,411,92
6,824,650,108
7,834,502,67
8,834,588,8
9,875,626,17
0,642,581,258
1,514,453,258
2,472,576,267
3,623,281,33
4,651,222,108
5,645,369,108
6,370,383,433
7,550,338,100
8,590,192,100
9,576,85,33
0,604,270,17
1,848,681,8
2,585,288,8
3,292,233,142
0,699,681,342
1,421,734,233
2,712,505,333
3,841,625,608
4,829,481,74
5,782,498,109
6,419,269,383
7,605,265,424
8,596,416,483
9,298,369,158
0,479,337,433
1,390,298,183
2,552,209,108
3,677,220,142
4,669,255,142
5,394,261,425
6,705,205,291
7,799,182,183
8,880,175,83
9,724,204,8
10,674,186,8
0,501,241,8
1,498,305,150
2,473,219,41
3,478,295,8
0,432,395,150
1,304,267,150
2,76,280,200
3,352,336,258
4,387,327,50
5,637,227,50
6,629,256,108
7,635,373,117
8,642,366,58
9,898,690,17
10,407,367,8
11,352,475,17
0,632,489,117
1,504,361,117
2,555,400,383
3,390,294,366
4,651,234,575
5,655,356,358
6,378,306,383
7,340,507,400
8,292,424,541
0,914,566,675
1,786,438,675
2,724,365,142
3,894,538,92
4,638,297,133
5,809,623,125
0,613,222,8
1,606,222,8
2,419,221,17
3,213,172,17
