Idx, x, y, duration
0,710,560,50
1,582,432,50
2,625,400,258
3,472,475,208
4,521,452,275
5,821,489,283
6,940,545,883
7,1018,539,375
0,787,469,208
1,659,341,208
2,666,428,183
3,411,441,92
4,412,199,350
5,508,304,125
6,565,407,166
7,662,381,366
8,574,306,658
9,442,349,225
10,395,410,133
11,623,473,350
0,317,501,133
1,189,373,133
2,350,193,125
3,446,445,291
4,742,416,108
5,709,462,241
6,648,294,175
7,433,206,42
8,435,250,75
9,405,170,67
10,414,214,241
11,520,450,75
12,497,481,283
13,553,391,133
14,575,359,67
15,567,412,117
16,547,391,67
17,463,429,241
0,441,284,8
1,612,397,117
0,745,526,175
1,617,398,175
2,750,327,200
3,457,458,699
4,450,305,8
5,415,452,158
6,625,412,183
7,562,393,175
8,593,362,450
9,482,435,616
0,548,185,200
1,489,390,333
2,453,380,133
3,488,382,117
4,454,351,350
5,461,417,483
6,464,417,58
0,511,353,8
1,415,418,300
2,357,369,225
3,303,410,117
4,326,364,175
5,244,384,275
6,219,341,300
7,344,288,341
8,525,304,350
0,910,323,616
1,428,455,67
2,414,413,50
3,425,479,158
4,484,455,375
5,486,365,283
6,634,284,508
7,866,418,325
8,911,499,616
9,429,442,541
0,261,693,266
1,394,719,200
2,437,343,100
3,676,255,325
4,526,409,450
5,361,394,283
6,525,456,783
7,579,420,291
8,720,368,575
0,497,531,483
1,369,403,483
2,614,399,125
3,604,325,200
4,371,358,250
5,497,376,183
6,456,460,125
7,494,420,92
8,462,450,624
9,648,464,575
10,846,498,100
11,882,453,92
0,411,318,58
1,490,367,17
2,463,362,17
3,714,450,150
4,620,384,333
5,442,399,216
6,361,419,216
7,231,429,183
8,420,439,333
9,461,426,400
10,405,439,166
11,497,480,333
0,574,210,92
1,388,210,67
2,630,437,100
3,860,436,167
0,306,726,266
1,178,598,266
2,399,292,200
3,407,443,241
4,518,454,608
5,606,405,58
6,635,376,216
7,577,410,333
8,809,500,358
9,489,475,266
10,416,477,433
0,478,282,67
1,478,332,125
2,418,455,416
3,501,495,508
4,519,438,100
5,534,488,175
6,550,433,67
7,551,487,741
8,479,462,158
9,447,379,283
10,438,335,366
