Idx, x, y, duration
0,351,384,1033
1,333,405,8
0,596,395,1457
1,340,395,1457
2,396,571,391
3,368,384,691
4,385,546,817
5,336,400,266
6,412,562,641
0,444,529,75
1,350,423,408
2,364,382,233
3,316,471,242
4,422,566,516
5,418,507,58
6,410,340,100
7,389,291,58
0,403,335,1241
1,147,335,1241
2,315,445,1324
3,507,743,1899
0,608,548,500
1,352,548,500
2,334,438,175
3,340,398,191
4,358,360,117
5,332,406,500
6,377,525,1266
7,340,528,875
0,669,484,283
1,413,484,283
2,323,430,733
3,338,414,250
4,322,598,117
5,351,386,225
6,331,421,175
7,440,567,75
0,570,472,475
1,364,418,208
2,347,382,192
3,353,468,216
4,370,540,58
5,400,490,50
6,347,350,208
7,349,340,75
8,465,673,9
0,677,488,266
1,457,450,116
2,346,359,183
3,324,323,42
4,285,384,425
5,321,380,1091
0,660,439,308
1,475,464,192
2,342,462,233
3,344,402,383
4,360,365,808
5,359,449,433
6,465,444,616
0,585,530,516
1,403,532,166
2,370,386,191
3,329,383,1399
4,366,562,291
5,332,405,408
6,364,364,649
0,394,473,8
1,346,465,8
2,322,405,8
0,540,555,550
1,284,555,550
2,362,427,225
3,344,391,533
4,495,375,208
5,554,350,183
6,359,375,216
7,317,390,191
8,331,441,167
9,606,647,83
10,615,685,325
11,329,406,333
