Idx, x, y, duration
0,582,410,100
1,558,441,183
2,505,415,125
3,490,472,75
4,545,390,150
5,658,419,50
6,634,449,225
7,643,408,150
8,446,425,300
9,637,431,458
10,648,363,100
11,460,344,200
12,482,404,341
0,650,395,991
1,862,468,574
2,171,508,458
3,228,486,308
4,613,423,450
0,640,387,408
1,512,259,408
2,608,403,275
3,582,356,258
4,174,478,475
5,837,560,125
6,637,455,666
0,478,610,325
1,350,482,325
2,587,470,150
3,476,442,50
4,115,462,233
5,151,467,341
6,510,408,300
7,849,447,216
8,912,459,516
9,181,759,283
10,252,461,458
0,596,528,875
1,468,400,875
2,197,429,416
3,498,379,908
4,442,375,491
5,570,387,583
0,694,545,192
1,503,450,883
2,256,495,92
3,257,491,75
4,479,449,300
5,562,423,333
6,599,593,83
7,575,454,341
0,654,629,50
1,563,433,550
2,316,432,258
3,202,453,216
4,499,360,583
5,549,329,208
6,552,399,483
7,571,340,550
0,750,286,266
1,622,158,266
2,484,420,208
3,617,387,391
4,586,360,699
5,570,318,183
6,757,345,508
7,876,421,125
8,806,355,325
9,507,287,108
10,205,285,491
0,665,588,225
1,863,484,250
2,708,332,75
3,650,389,92
4,550,366,92
5,520,394,633
6,720,406,75
7,744,325,67
8,718,384,500
9,771,386,258
10,483,387,233
11,164,465,67
12,176,423,541
0,459,283,142
1,516,348,233
2,599,400,233
3,139,486,133
4,112,459,866
5,467,409,58
6,477,370,75
7,458,408,166
8,504,384,383
9,541,385,250
10,585,375,700
0,699,515,641
1,571,387,641
2,601,451,241
3,533,383,391
4,365,445,383
5,559,367,983
6,628,352,650
0,529,507,8
1,541,515,8
2,539,517,58
3,551,516,8
4,565,501,25
5,577,491,8
6,545,505,175
0,652,469,1474
1,532,397,50
2,510,334,225
3,569,397,483
4,567,462,316
5,549,385,92
6,601,380,458
7,596,338,583
8,687,293,142
9,758,305,216
10,605,331,250
