Idx, x, y, duration
0,471,321,41
1,552,536,242
2,457,556,408
3,322,324,391
4,521,548,250
5,699,540,258
6,763,661,50
7,609,363,67
8,367,284,116
9,351,323,258
10,707,390,300
11,799,472,100
0,745,424,383
1,617,254,383
2,281,308,341
3,462,543,58
4,467,493,766
5,243,523,400
6,462,429,150
7,324,184,108
8,311,242,316
9,578,493,233
10,715,522,583
0,841,393,133
1,713,223,133
2,631,310,75
3,629,407,117
4,272,424,291
5,242,576,283
6,214,534,275
7,590,561,125
8,591,483,83
9,436,514,283
10,299,393,350
11,284,287,142
12,284,221,200
13,300,303,508
0,694,144,283
1,441,279,208
2,258,465,2198
3,634,536,333
4,458,510,167
0,720,531,508
1,592,361,508
2,463,353,67
3,263,399,774
4,290,302,816
5,291,215,283
6,526,512,491
7,433,539,258
0,421,433,8
1,425,425,42
2,259,414,291
3,232,532,316
4,281,246,383
5,449,554,233
6,410,574,258
7,286,458,267
8,433,510,275
9,472,485,67
10,485,431,225
11,273,376,150
12,250,313,158
0,462,530,216
1,444,590,67
2,302,536,108
3,307,489,75
4,347,278,208
5,533,535,275
6,678,545,275
7,458,565,141
8,464,515,200
9,373,290,225
10,332,215,133
0,634,266,541
1,506,96,541
2,377,292,100
3,475,551,350
4,304,294,325
5,991,561,416
6,377,305,225
7,271,230,341
8,15,60,325
0,709,581,133
1,581,411,133
2,590,357,67
3,565,408,125
4,391,286,175
5,302,274,316
6,296,254,450
7,318,279,133
8,331,243,117
9,333,291,58
10,333,244,108
11,730,424,50
12,667,539,92
13,697,499,67
14,665,532,350
15,683,487,83
16,653,550,225
0,620,503,1224
1,492,333,1224
2,589,462,167
3,263,500,283
4,238,471,774
5,211,509,366
6,594,449,67
7,583,522,100
8,738,517,216
9,457,476,616
0,326,319,58
1,286,347,192
2,260,398,258
3,296,401,341
4,260,458,75
5,256,488,766
6,560,293,416
7,718,263,608
0,738,369,17
1,565,336,8
2,313,347,100
3,301,411,83
4,295,527,92
5,260,536,158
6,471,513,75
7,452,515,142
8,274,389,8
9,297,270,83
0,611,480,608
1,483,310,608
2,352,286,42
3,291,335,233
4,210,248,58
5,235,315,158
6,586,545,108
7,626,589,308
8,660,559,100
9,672,604,83
10,759,455,216
11,616,224,50
12,604,391,67
13,487,491,108
14,442,523,1033
