Idx, x, y, duration
0,721,552,33
1,640,388,175
2,613,437,50
3,645,418,216
4,647,508,125
0,531,582,241
1,531,484,167
2,662,419,475
3,404,406,191
4,405,410,67
5,658,414,466
6,450,550,8
7,266,438,8
0,493,353,33
1,635,436,8
2,662,439,241
3,300,476,108
0,387,223,441
1,589,575,500
2,578,621,92
3,637,673,42
4,672,690,58
5,641,676,8
0,17,479,58
0,63,189,33
1,419,289,8
2,422,288,100
3,265,455,158
4,212,424,358
5,670,418,450
6,650,373,175
7,413,170,541
8,586,239,216
0,699,485,325
1,571,334,325
2,415,406,408
3,260,393,358
4,687,401,608
5,673,397,192
0,381,381,724
1,253,230,724
2,377,472,683
3,649,465,300
4,593,538,200
5,514,552,208
6,470,549,791
7,368,420,333
0,746,418,600
1,618,267,600
2,341,527,366
3,281,417,266
4,219,411,200
5,527,586,225
6,530,540,791
7,674,523,166
0,370,393,58
1,388,432,92
2,676,411,408
3,454,412,141
4,180,415,150
5,177,412,133
6,206,285,8
0,417,465,175
1,400,402,408
2,217,405,491
3,692,375,92
4,711,431,8
5,686,431,133
6,286,429,141
