Idx, x, y, duration
0,428,448,58
0,802,314,25
1,822,282,33
0,449,315,216
1,431,322,116
2,213,463,217
3,634,406,266
4,691,372,75
5,689,380,125
6,685,370,9
7,431,459,83
8,413,492,308
9,83,204,8
10,130,334,42
11,126,290,150
0,915,640,208
1,787,512,208
2,692,607,150
3,442,706,83
4,492,657,158
5,497,676,92
6,464,617,75
7,472,682,50
8,219,671,175
0,616,470,275
1,451,363,300
2,624,401,708
3,748,297,508
4,667,309,291
5,593,408,416
6,660,421,150
0,685,459,8
1,443,412,516
2,545,433,425
3,412,426,600
4,741,360,308
5,841,401,225
6,825,468,58
7,832,466,158
0,713,463,991
1,585,335,991
2,369,495,375
3,682,368,508
4,940,449,416
5,496,359,383
6,554,429,958
7,300,464,449
0,332,545,50
1,418,553,91
2,263,398,250
3,286,289,483
4,759,296,250
5,742,331,50
6,754,294,283
7,533,343,508
8,508,302,258
9,673,302,133
10,713,280,50
11,676,314,566
0,266,337,642
1,407,453,249
2,400,374,67
3,407,372,209
4,841,383,183
5,901,363,183
6,654,332,500
0,607,378,258
1,545,414,533
2,325,406,383
3,247,345,183
4,926,389,400
5,818,457,291
6,770,463,283
0,674,303,366
1,546,175,366
2,507,194,167
3,401,507,291
4,193,405,683
5,436,340,75
6,456,283,67
7,448,333,291
8,602,365,350
9,724,311,200
10,721,251,166
11,835,400,525
12,585,445,358
0,427,393,92
1,593,423,191
2,671,605,192
3,782,437,258
4,516,410,275
5,306,325,241
6,247,418,216
7,403,402,383
8,627,350,266
9,470,330,242
10,245,297,358
